ZIPCODE,AREA,SHAPE_ar_1,ParkInZipA,Error
11206,40700720.97,6874.802558,6874.799805,0
11206,40700720.97,1748.610627,1748.609985,0
11206,40700720.97,7117.090228,7117.089844,0
11206,40700720.97,141093.2273,141093,0
11206,40700720.97,51176.3215,51176.30078,0
11206,40700720.97,47639.29375,47639.30078,0
11206,40700720.97,91637.216,91637.20313,0
11206,40700720.97,2914.260563,2914.26001,0
11206,40700720.97,4476.097796,4476.100098,0
11206,40700720.97,37253.93811,37253.89844,0
11206,40700720.97,181009.8977,181010,0
11206,40700720.97,1807.782058,1807.780029,0
11206,40700720.97,56239.12274,56239.10156,0
11206,40700720.97,59235.29148,59235.30078,0
11206,40700720.97,3734.836602,3734.840088,0
11206,40700720.97,119431.0329,119431,0
11206,40700720.97,7253.26791,7253.27002,0
11412,45842752.23,53078.39767,53078.39844,0
11412,45842752.23,11596.88676,11596.90039,0
11412,45842752.23,94499.21589,94499.20313,0
10005,2082901.141,5122.012946,5122.009766,0
10004,4002521.097,36256.56306,33980.89844,2276
10004,4002521.097,50649.21582,50649.19922,0
10004,4002521.097,1024525.713,900463,124063
11411,35889597.38,154122.93,154123,0
11411,35889597.38,59701.7118,59701.69922,0
11411,35889597.38,217725.5554,217726,0
11411,35889597.38,7699043.202,1025630,6673413
11411,35889597.38,2218935.374,269973,1948962
11201,41094886.77,438202.2558,438202,0
11201,41094886.77,1180.40753,1180.410034,0
11201,41094886.77,1961.627081,1961.630005,0
11201,41094886.77,369.9641359,369.9639893,0
11201,41094886.77,878902.4784,508078,370824
11201,41094886.77,199737.8275,199738,0
11201,41094886.77,134657.0274,134657,0
11201,41094886.77,33420.89111,33420.89844,0
11201,41094886.77,76772.65645,76772.70313,0
11201,41094886.77,98158.29056,98158.29688,0
11201,41094886.77,472642.1828,472642,0
11201,41094886.77,65397.58634,65397.60156,0
11201,41094886.77,273561.3698,273561,0
11201,41094886.77,3838.477392,3838.479981,0
11201,41094886.77,22201.84556,22201.80078,0
11201,41094886.77,3313.8258,3313.830078,0
11201,41094886.77,1318456.971,1318460,-3
11201,41094886.77,212674.5593,212675,0
11201,41094886.77,5268.807773,5268.810059,0
11201,41094886.77,14074.52586,14074.5,0
11201,41094886.77,9861.89174,9861.889648,0
11201,41094886.77,5008.325588,5008.330078,0
11201,41094886.77,5060.15413,5060.149902,0
11201,41094886.77,6206.351911,6206.350098,0
11201,41094886.77,43371.61636,43371.60156,0
11201,41094886.77,27286.98261,27287,0
11201,41094886.77,59402.86554,59402.89844,0
11201,41094886.77,1379.920425,1379.920044,0
11201,41094886.77,59751.07793,59751.10156,0
11201,41094886.77,12931.16522,12931.2002,0
11201,41094886.77,92236.36512,92236.39844,0
11201,41094886.77,41244.80238,41237.89844,7
11201,41094886.77,68382.35187,68382.39844,0
11201,41094886.77,21305.96672,21306,0
11201,41094886.77,99735.69769,99735.70313,0
11201,41094886.77,66421.06492,66435.5,-14
11201,41094886.77,182032.7317,182033,0
11201,41094886.77,25814.79291,25814.80078,0
11201,41094886.77,40195.50369,40195.5,0
11201,41094886.77,48600.40694,48600.39844,0
11205,23270147.95,56724.66263,56724.69922,0
11205,23270147.95,73854.27948,73854.29688,0
11205,23270147.95,36805.36069,36805.39844,0
11205,23270147.95,66867.65754,66867.70313,0
11205,23270147.95,32245.33521,32245.30078,0
11205,23270147.95,51225.30781,51225.30078,0
11205,23270147.95,55157.94938,55157.89844,0
11205,23270147.95,54194.5918,54194.60156,0
11205,23270147.95,1827.540336,1827.540039,0
11205,23270147.95,83411.91069,83411.89844,0
11205,23270147.95,54339.79522,54339.80078,0
11205,23270147.95,51494.15658,51494.19922,0
11205,23270147.95,37237.23301,37237.19922,0
11208,79303684.26,1680838.539,1426050,254789
11208,79303684.26,4517996.04,386475,4131521
11208,79303684.26,7156.636203,7156.640137,0
11208,79303684.26,3522.843263,3522.840088,0
11208,79303684.26,3919.51779,3919.52002,0
11208,79303684.26,142055.4873,142055,0
11208,79303684.26,62887.83297,62887.80078,0
11208,79303684.26,273270.6062,273271,0
11208,79303684.26,17827.6918,17827.69922,0
11208,79303684.26,3897.610182,3897.610107,0
11208,79303684.26,2907.205575,2907.209961,0
11208,79303684.26,3834.629723,3834.629883,0
11208,79303684.26,14589.20208,14589.2002,0
11208,79303684.26,4155.704147,4155.700195,0
11208,79303684.26,11170.90237,11170.90039,0
11208,79303684.26,5056.708538,5056.709961,0
11208,79303684.26,19437.22432,19437.19922,0
11208,79303684.26,11788.89428,11788.90039,0
11208,79303684.26,17874.68244,17874.69922,0
11208,79303684.26,867.4020982,867.4019775,0
11208,79303684.26,26994.03544,26994,0
11208,79303684.26,29382.33815,29382.30078,0
11208,79303684.26,128561.9951,128562,0
11208,79303684.26,5391.790707,5391.790039,0
11208,79303684.26,53383.57978,53383.60156,0
11208,79303684.26,8073.402329,8073.399902,0
11208,79303684.26,263539.5736,263540,0
11208,79303684.26,2441854.033,2183650,258204
11208,79303684.26,11563488.77,143481,11420008
11208,79303684.26,1874239.519,162766,1711474
11208,79303684.26,2536376.632,473074,2063303
11208,79303684.26,618.8361569,618.8359985,0
11207,73966260.54,4803.515315,4803.52002,0
11207,73966260.54,9267.628214,9267.629883,0
11207,73966260.54,28641.98019,28642,0
11207,73966260.54,11042.50891,11042.5,0
11207,73966260.54,1680838.539,253553,1427286
11207,73966260.54,45569.36736,5897.379883,39672
11207,73966260.54,4517996.04,7309.299805,4510687
11207,73966260.54,1914405.553,275965,1638441
11207,73966260.54,146417.5522,146418,0
11207,73966260.54,55909.77258,55909.80078,0
11207,73966260.54,61881.24968,61881.30078,0
11207,73966260.54,42832.86414,42832.89844,0
11207,73966260.54,80455.70089,80455.70313,0
11207,73966260.54,7052.127235,7052.129883,0
11207,73966260.54,5138.163932,5138.160156,0
11207,73966260.54,4827.962324,4827.959961,0
11207,73966260.54,7874.120902,7874.120117,0
11207,73966260.54,2085.158764,2085.159912,0
11207,73966260.54,2027.105455,2027.109985,0
11207,73966260.54,11303.60074,11303.59961,0
11207,73966260.54,7964.075883,7964.080078,0
11207,73966260.54,23799.18644,23799.19922,0
11207,73966260.54,43459.38923,43459.39844,0
11207,73966260.54,47954.19365,47954.19922,0
11207,73966260.54,3142.439801,3142.439941,0
11207,73966260.54,17812.89749,17812.90039,0
11207,73966260.54,10099.10632,10099.09961,0
11207,73966260.54,124277.8518,124278,0
11207,73966260.54,1792.240714,1792.23999,0
11207,73966260.54,7431.284456,7431.279785,0
11207,73966260.54,13331.54238,13331.5,0
11207,73966260.54,5261.978632,5261.979981,0
11207,73966260.54,2397.209931,2397.209961,0
11207,73966260.54,6541.893581,6541.890137,0
11207,73966260.54,2381.918917,2381.919922,0
11207,73966260.54,4264.548896,4264.549805,0
11207,73966260.54,1366.187479,1366.189941,0
11207,73966260.54,9411.263895,9411.259766,0
11207,73966260.54,1541.017558,1541.02002,0
11207,73966260.54,2382.777334,2382.780029,0
11207,73966260.54,2495.965611,2495.969971,0
11207,73966260.54,36955.78731,36955.80078,0
11207,73966260.54,2753.855551,2753.860107,0
11207,73966260.54,743749.8358,743750,0
11207,73966260.54,120555.8732,120556,0
11207,73966260.54,399589.835,399590,0
11207,73966260.54,38336.54557,38336.5,0
11207,73966260.54,15849.53105,15849.5,0
11207,73966260.54,5701.067789,5701.069824,0
11207,73966260.54,41332.95013,41332.89844,0
11207,73966260.54,26440.41842,26440.40039,0
11207,73966260.54,78510.28266,78510.29688,0
11207,73966260.54,4349.065988,4349.069824,0
11413,86208498.59,7546916.491,7544630,2286
11413,86208498.59,4647.221808,4647.220215,0
11413,86208498.59,54310.172,54310.19922,0
11413,86208498.59,92847.03676,92847,0
11413,86208498.59,229655.962,229656,0
11413,86208498.59,35531.27417,35531.30078,0
11413,86208498.59,760071.7403,519.4000244,759552
11413,86208498.59,115017.0858,115017,0
11413,86208498.59,1358105.41,482694,875411
11413,86208498.59,3870029.359,711991,3158038
11413,86208498.59,1125592.157,1125590,2
11217,21648157.8,51603.32979,51603.30078,0
11217,21648157.8,22446.3369,22446.30078,0
11217,21648157.8,8717.141924,8717.139648,0
11217,21648157.8,55800.75829,55800.80078,0
11217,21648157.8,131826.0213,131826,0
11217,21648157.8,42050.80599,42050.80078,0
11217,21648157.8,48267.44937,48267.39844,0
11217,21648157.8,59773.46153,59773.5,0
11217,21648157.8,6934.656318,6934.660156,0
11238,29429423.46,778824.6762,81888.10156,696937
11238,29429423.46,43080.44026,43080.39844,0
11238,29429423.46,72474.04114,72474,0
11238,29429423.46,6524.660131,6524.660156,0
11238,29429423.46,55168.6542,55168.69922,0
11238,29429423.46,7652.835724,7652.839844,0
11238,29429423.46,3019.121708,3019.120117,0
11238,29429423.46,8905.860282,8905.860352,0
11238,29429423.46,32317.14365,32317.09961,0
11238,29429423.46,58965.66298,58965.69922,0
11238,29429423.46,2197723.469,2197720,3
11238,29429423.46,516443.0522,516443,0
11238,29429423.46,394921.7552,394922,0
11238,29429423.46,574.1532032,574.1530151,0
11238,29429423.46,4894.649703,4894.649902,0
11238,29429423.46,472197.8898,471224,974
11238,29429423.46,3424.208286,3424.209961,0
11231,39379691.79,20777.17177,20777.19922,0
11231,39379691.79,4833.692223,4833.689941,0
11231,39379691.79,401669.1643,401669,0
11231,39379691.79,2156821.891,2156820,2
11231,39379691.79,18658.88999,18658.90039,0
11231,39379691.79,90174.94812,90174.89844,0
11231,39379691.79,11545.90665,11545.90039,0
11231,39379691.79,102798.3347,102798,0
11231,39379691.79,4846.911967,4846.910156,0
11231,39379691.79,7089.345537,7089.350098,0
11231,39379691.79,490.1288649,490.1289978,0
11231,39379691.79,7070.336502,7070.339844,0
11231,39379691.79,5133.040677,5133.040039,0
11231,39379691.79,65231.751,65231.80078,0
11231,39379691.79,22088.61197,22088.59961,0
11231,39379691.79,14651.63045,14651.59961,0
11231,39379691.79,15643.70128,15643.7002,0
11231,39379691.79,196996.5143,64184,132813
11422,60120657.21,7546916.491,2367.439941,7544549
11422,60120657.21,4145735.17,4145740,-5
11422,60120657.21,54199.91921,54199.89844,0
11422,60120657.21,760071.7403,759552,520
11422,60120657.21,51146.01084,51146,0
11422,60120657.21,3870029.359,3158040,711989
11422,60120657.21,77056.28817,77056.29688,0
11422,60120657.21,2218935.374,1948960,269975
11420,61879568.37,31195.74324,31195.69922,0
11420,61879568.37,7193.580562,7193.580078,0
11420,61879568.37,5968.553671,5968.549805,0
11420,61879568.37,404.4467271,404.446991,0
11420,61879568.37,13729.99171,13730,0
11420,61879568.37,127939.0329,127939,0
11420,61879568.37,205220.923,205221,0
11420,61879568.37,243650.3119,243649,1
11420,61879568.37,1358105.41,190436,1167669
11420,61879568.37,97214.06892,97214.10156,0
11420,61879568.37,4923.838174,4923.839844,0
11417,31099087.11,3725.553808,3725.550049,0
11417,31099087.11,18393.86645,18393.90039,0
11417,31099087.11,10484.15198,10484.09961,0
11417,31099087.11,106915.6001,106916,0
11417,31099087.11,26425.92621,26425.90039,0
11417,31099087.11,6708.936305,6708.939941,0
11417,31099087.11,141931.6801,141932,0
11417,31099087.11,10368.39865,10368.40039,0
11417,31099087.11,50781.62874,50781.60156,0
11417,31099087.11,589956.9177,589957,0
11417,31099087.11,350.4190778,350.4190063,0
11417,31099087.11,50654.1787,50654.19922,0
11215,61922821.75,11845.65532,11845.7002,0
11215,61922821.75,36443.25006,36443.30078,0
11215,61922821.75,38776.60142,38784.30078,-8
11215,61922821.75,24948.14956,24948.19922,0
11215,61922821.75,8822.492816,8822.490234,0
11215,61922821.75,64758.33564,64758.30078,0
11215,61922821.75,38756.70855,38756.69922,0
11215,61922821.75,30239.17684,30239.19922,0
11215,61922821.75,70482.40018,70482.39844,0
11215,61922821.75,13327.06932,13327.09961,0
11215,61922821.75,4950.693227,4950.689941,0
11215,61922821.75,31900.79935,31900.80078,0
11215,61922821.75,12333.56038,12333.59961,0
11215,61922821.75,20311.31665,20311.30078,0
11215,61922821.75,101.42114,101.4209976,0
11215,61922821.75,144878.449,144878,0
11215,61922821.75,67483.49829,67483.5,0
11215,61922821.75,77028.99405,77029,0
11215,61922821.75,2497.34848,2497.350098,0
11215,61922821.75,472197.8898,973.5880127,471224
11215,61922821.75,21166490.43,21166500,-10
11232,55879065.15,19167.66599,19167.69922,0
11232,55879065.15,65319.57983,65319.60156,0
11232,55879065.15,60537.90205,60537.89844,0
11232,55879065.15,1139767.478,1139770,-3
11430,199913664.3,6386129.217,972432,5413697
11430,199913664.3,1358105.41,42640,1315465
11203,60644835.46,17011.46963,17011.5,0
11203,60644835.46,45293.00577,45293,0
11203,60644835.46,38456.55195,38456.60156,0
11203,60644835.46,38620.40547,38620.39844,0
11203,60644835.46,114021.8635,114022,0
11203,60644835.46,258421.7004,258422,0
11203,60644835.46,188900.1774,188900,0
11203,60644835.46,123224.9388,123225,0
11203,60644835.46,56376.61685,56376.60156,0
11203,60644835.46,50696.09949,50696.10156,0
11203,60644835.46,27714.399,27714.40039,0
11203,60644835.46,9247.333011,9247.330078,0
11239,41794660.77,2342550.465,1704360,638190
11239,41794660.77,11563488.77,2167350,9396139
11239,41794660.77,1874239.519,1711470,162770
11236,96373991.62,5379.775931,5379.779785,0
11236,96373991.62,50491.92139,50491.89844,0
11236,96373991.62,2342550.465,547041,1795509
11236,96373991.62,118564.1521,118564,0
11236,96373991.62,13842.43355,13842.40039,0
11236,96373991.62,7925.421281,7925.419922,0
11236,96373991.62,15632.70505,15632.7002,0
11236,96373991.62,66569.67118,66569.70313,0
11236,96373991.62,86128.53045,86128.5,0
11236,96373991.62,41443.23508,41443.19922,0
11236,96373991.62,81173.37535,81173.39844,0
11236,96373991.62,52517.51219,52517.5,0
11236,96373991.62,74798.5401,74798.5,0
11236,96373991.62,11563488.77,853655,10709834
11236,96373991.62,6870357.503,6870270,88
11236,96373991.62,7134445.615,1770810,5363636
11236,96373991.62,43895.19497,43895.19922,0
11220,47453785.79,286.2610005,286.2609863,0
11220,47453785.79,39450.31624,39450.30078,0
11220,47453785.79,39555.57029,39555.60156,0
11220,47453785.79,91.17672788,91.1766968,0
11220,47453785.79,364.1140149,364.1140137,0
11220,47453785.79,393.822489,393.821991,0
11220,47453785.79,7045.546315,7045.549805,0
11220,47453785.79,68718.62576,68718.60156,0
11220,47453785.79,4368228.294,825705,3542523
11220,47453785.79,50210.48375,50210.5,0
11220,47453785.79,40345.34189,40345.30078,0
11220,47453785.79,667997.8472,609447,58551
11220,47453785.79,88723.28876,88723.29688,0
11220,47453785.79,1146363.22,1146360,3
11220,47453785.79,20049.1559,20049.19922,0
10301,105182712.6,737266.1184,737264,2
10301,105182712.6,3804735.657,173166,3631570
10301,105182712.6,34573.8874,32459,2115
10301,105182712.6,96881.35486,96881.39844,0
10301,105182712.6,102629.602,2748.300049,99881
10301,105182712.6,9392373.001,56703.30078,9335670
10301,105182712.6,6969.159329,6969.160156,0
10301,105182712.6,89293.955,89294,0
10301,105182712.6,96385.23216,96385.20313,0
10301,105182712.6,18581.81628,18581.80078,0
10301,105182712.6,4786.052925,4786.049805,0
10301,105182712.6,18850.00935,18850,0
10301,105182712.6,104175.7774,104176,0
10301,105182712.6,15773.07128,15773.09961,0
10301,105182712.6,53052.40791,53052.39844,0
10301,105182712.6,155874.6625,155875,0
10301,105182712.6,27169.81967,27169.80078,0
10301,105182712.6,38527.86699,38527.89844,0
10301,105182712.6,9586182.686,9586180,3
10301,105182712.6,8640511.801,7064040,1576472
10301,105182712.6,19557.84219,19557.80078,0
10301,105182712.6,43942.5809,43942.60156,0
10301,105182712.6,1638440.519,1460070,178371
10301,105182712.6,2328257.376,1393780,934477
10301,105182712.6,404906.7862,404907,0
10301,105182712.6,109107.3667,109107,0
10303,81629773.52,52235.49793,52235.5,0
10303,81629773.52,28312.80043,28312.80078,0
10303,81629773.52,4522263.112,4522260,3
10303,81629773.52,17540.6274,17540.59961,0
10303,81629773.52,36363.75346,36363.80078,0
10303,81629773.52,400216.4591,400216,0
10303,81629773.52,130818.9736,130819,0
10303,81629773.52,13022.1657,13022.2002,0
10303,81629773.52,194538.8123,194539,0
11234,206201040.1,46277.9599,46278,0
11234,206201040.1,28596382,24164600,4431782
11234,206201040.1,31582.43825,31582.40039,0
11234,206201040.1,105408.0458,105408,0
11234,206201040.1,118471.5862,118472,0
11234,206201040.1,118257.4669,118257,0
11234,206201040.1,129439.9567,129440,0
11234,206201040.1,3430.22582,3430.229981,0
11234,206201040.1,6499.993669,6499.990234,0
11234,206201040.1,3556587.799,3556220,368
11234,206201040.1,4515.285789,4515.290039,0
11234,206201040.1,61868.61992,61868.60156,0
11234,206201040.1,22982.45927,22982.5,0
11234,206201040.1,8319.42519,8319.419922,0
11234,206201040.1,25850.86429,25850.90039,0
11234,206201040.1,11563488.77,2323080,9240409
11234,206201040.1,75888.8266,75888.79688,0
11234,206201040.1,4497252.254,4497070,182
11234,206201040.1,7134445.615,2265770,4868676
11234,206201040.1,128158.3308,128158,0
11234,206201040.1,283756.1927,283756,0
11234,206201040.1,41172.02477,41172,0
10302,29555323.02,172343.3505,169178,3165
10302,29555323.02,47330.41201,47330.39844,0
10302,29555323.02,143492.2267,143492,0
10302,29555323.02,201040.8028,200996,45
10302,29555323.02,56654.33003,56654.30078,0
10302,29555323.02,9024.200878,9024.200195,0
11693,46471727.17,407629.8993,407629,1
11693,46471727.17,818214.8949,772570,45645
11693,46471727.17,9297.161809,9297.160156,0
11693,46471727.17,80529.9611,80530,0
11693,46471727.17,30875.47802,30875.5,0
11693,46471727.17,1653203.318,711787,941416
11209,57842313.96,95.06628795,95.0662994,0
11209,57842313.96,4368228.294,3541740,826488
11209,57842313.96,266494.2967,266494,0
11209,57842313.96,9405268.657,39616.30078,9365652
11209,57842313.96,55512.71893,55512.69922,0
11209,57842313.96,263327.8832,263328,0
11209,57842313.96,11178.9002,11178.90039,0
11209,57842313.96,201.0869827,201.0870056,0
11209,57842313.96,215.0401124,215.0399933,0
11209,57842313.96,199.023929,82.3747025,117
11209,57842313.96,26526.8513,26526.90039,0
11209,57842313.96,373098.6878,373099,0
11209,57842313.96,11563488.77,826772,10736717
11209,57842313.96,3444.007619,3444.01001,0
11209,57842313.96,1410.124953,1410.130005,0
10304,98226679.8,223703.0676,223703,0
10304,98226679.8,32033.69032,32033.69922,0
10304,98226679.8,212349.9689,12825.7998,199524
10304,98226679.8,9392373.001,2425500,6966873
10304,98226679.8,4213061.162,274056,3939005
10304,98226679.8,25104.02545,25104,0
10304,98226679.8,8020.038053,8020.009766,0
10304,98226679.8,45112.66723,45112.69922,0
10304,98226679.8,190098.1613,190098,0
10304,98226679.8,739291.6711,739292,0
10304,98226679.8,57250.28357,57250.30078,0
10304,98226679.8,92869.87878,92869.89844,0
10304,98226679.8,8606.498968,8606.5,0
10304,98226679.8,8754.264018,8754.259766,0
10304,98226679.8,204041.7115,204042,0
10304,98226679.8,2328257.376,934473,1393784
10314,473985727.1,172343.3505,3165.149902,169178
10314,473985727.1,26237.05025,26237.09961,0
10314,473985727.1,38110.60664,38110.60156,0
10314,473985727.1,43341.87697,43341.89844,0
10314,473985727.1,202457.7609,202458,0
10314,473985727.1,3756612.508,928131,2828482
10314,473985727.1,7115433.588,7108720,6714
10314,473985727.1,25995.48346,25995.5,0
10314,473985727.1,51321.13856,51321.10156,0
10314,473985727.1,41660.99855,41661,0
10314,473985727.1,9111426.33,9111430,-4
10314,473985727.1,281647.3088,281647,0
10314,473985727.1,37984991.53,35031000,2953992
10314,473985727.1,1590879.029,1558640,32239
10314,473985727.1,38456524.73,36349200,2107325
10314,473985727.1,697404.6549,697383,22
10314,473985727.1,3788416.592,3726660,61757
10314,473985727.1,9392373.001,3268780,6123593
10314,473985727.1,4213061.162,2235670,1977391
10314,473985727.1,6742722.946,6671920,70803
10314,473985727.1,100669.0247,100669,0
10314,473985727.1,192063.7331,192064,0
10314,473985727.1,121594.9089,121595,0
10314,473985727.1,73120.46557,73120.5,0
10314,473985727.1,1467.635283,1467.640015,0
10314,473985727.1,2558.466127,2558.469971,0
10314,473985727.1,107910.7051,107911,0
10314,473985727.1,330037.6431,330038,0
10314,473985727.1,12906.38711,12906.40039,0
10314,473985727.1,393583.6013,393584,0
10314,473985727.1,703356.6227,703357,0
10314,473985727.1,58466.78459,58466.80078,0
10314,473985727.1,9880144.877,9880150,-5
10314,473985727.1,659305.3322,659300,5
10314,473985727.1,1638440.519,178356,1460085
10314,473985727.1,142505.7859,142506,0
10314,473985727.1,25662.56673,25662.59961,0
11228,43893024.73,22906.69716,22906.69922,0
11228,43893024.73,153166.2968,153166,0
11228,43893024.73,60729.72269,60729.69922,0
11228,43893024.73,9405268.657,9365650,39619
11228,43893024.73,49996.81731,49996.80078,0
11228,43893024.73,246349.5818,246350,0
11228,43893024.73,202.0702921,202.0700073,0
11228,43893024.73,199.023929,116.6490021,82
11228,43893024.73,11563488.77,71911.39844,11491577
11096,1512446.305,6386129.217,1126190,5259939
10305,111441829.3,38863.03232,38863,0
10305,111441829.3,8837103.736,8755740,81364
10305,111441829.3,212349.9689,199436,12914
10305,111441829.3,444251.5506,442253,1999
10305,111441829.3,90379.26809,90379.29688,0
10305,111441829.3,50381.62061,50381.60156,0
10305,111441829.3,40852.27421,40852.30078,0
10305,111441829.3,246651.6715,246652,0
10305,111441829.3,142611.258,142611,0
10305,111441829.3,70590.22356,70590.20313,0
10305,111441829.3,203183.951,203184,0
10305,111441829.3,177797.8947,177798,0
10305,111441829.3,751.4841305,751.4849854,0
10305,111441829.3,1340.504359,1340.5,0
10305,111441829.3,5948932.13,5948930,2
11229,60119326.14,28596382,3293930,25302452
11229,60119326.14,56522.47148,56522.5,0
11229,60119326.14,2718.909616,2718.909912,0
11229,60119326.14,165699.6243,165700,0
11229,60119326.14,65631.43045,65631.39844,0
11229,60119326.14,32426.5812,32426.59961,0
11229,60119326.14,4995.6245,4995.620117,0
11229,60119326.14,93879.76788,93885.60156,-6
11229,60119326.14,24247.547,24247.5,0
11229,60119326.14,3197.313993,3197.310059,0
11229,60119326.14,13393.23829,13393.2002,0
11214,61096539.39,57145.22979,57145.19922,0
11214,61096539.39,3551675.092,3408780,142895
11214,61096539.39,31564.21864,31564.19922,0
11214,61096539.39,1547942.851,818676,729267
11214,61096539.39,141620.7813,141621,0
11214,61096539.39,152335.5664,152336,0
11214,61096539.39,49697.16652,49697.19922,0
11214,61096539.39,21032.84326,21032.80078,0
11214,61096539.39,72567.74475,72567.70313,0
11214,61096539.39,19039.43684,19039.40039,0
11214,61096539.39,11563488.77,1946090,9617399
11214,61096539.39,797048.2988,788755,8293
11691,83927815.11,47231.90414,47231.89844,0
11691,83927815.11,8665.824663,8665.820313,0
11691,83927815.11,3404.692624,3404.689941,0
11691,83927815.11,7692.336233,7692.339844,0
11691,83927815.11,244274.15,244274,0
11691,83927815.11,165927.1776,165927,0
11691,83927815.11,21672537.39,4657440,17015097
11691,83927815.11,127772.741,18079.59961,109693
11691,83927815.11,5535.712671,5535.709961,0
11691,83927815.11,73904.96207,73905,0
11691,83927815.11,21929.15883,21929.19922,0
11691,83927815.11,8143.31413,8143.310059,0
11691,83927815.11,8795.030168,8795.040039,0
11691,83927815.11,3854.574788,3854.570068,0
11691,83927815.11,3905.307542,3905.310059,0
11691,83927815.11,4093.195194,4093.199951,0
11691,83927815.11,3852.5029,3852.5,0
11691,83927815.11,3679.869611,3679.870117,0
11691,83927815.11,5096.431166,5096.430176,0
11691,83927815.11,6729.9366,6729.939941,0
11691,83927815.11,310308.9635,310309,0
11691,83927815.11,54935.69715,54935.69922,0
11691,83927815.11,609872.3883,609872,0
11691,83927815.11,6386129.217,807489,5578640
11691,83927815.11,12248898.86,8206260,4042639
11691,83927815.11,730349.1575,283494,446855
11691,83927815.11,96298.385,95693.39844,605
11691,83927815.11,1233495.307,1230190,3305
11691,83927815.11,39809.86737,39809.89844,0
11691,83927815.11,56275.62103,56275.60156,0
11691,83927815.11,61966.50085,61966.5,0
11691,83927815.11,19731.83576,19731.80078,0
11691,83927815.11,98536.70511,98536.70313,0
11691,83927815.11,95579.68757,95579.70313,0
11691,83927815.11,233169.8305,233170,0
11223,58702923.47,46855.97856,46856,0
11223,58702923.47,58128.08213,58128.10156,0
11223,58702923.47,4055.049297,4055.050049,0
11223,58702923.47,1587943.873,474711,1113233
11223,58702923.47,2264.70669,2264.709961,0
11223,58702923.47,170954.1046,170954,0
11223,58702923.47,11259.78884,11259.7998,0
11223,58702923.47,3177.21685,3177.219971,0
11223,58702923.47,72650.28902,72650.29688,0
11223,58702923.47,1580.340938,1580.339966,0
11223,58702923.47,122064.4179,122064,0
11223,58702923.47,165543.1437,165543,0
11223,58702923.47,45806.8358,45806.80078,0
11223,58702923.47,11563488.77,39864.10156,11523625
11223,58702923.47,1720.534757,1720.530029,0
11223,58702923.47,43349.9505,43349.89844,0
11692,23992395.38,851880.2946,392422,459458
11692,23992395.38,55397.08458,55397.10156,0
11692,23992395.38,21672537.39,1175660,20496877
11692,23992395.38,2321641.187,1413470,908171
11692,23992395.38,50094.80425,50094.80078,0
11692,23992395.38,3534.032515,3534.030029,0
11692,23992395.38,3711.480785,3711.479981,0
11692,23992395.38,127772.741,109693,18080
11692,23992395.38,16365006.03,123652,16241354
11692,23992395.38,28579.70948,28579.69922,0
11692,23992395.38,75635.28503,75635.29688,0
11692,23992395.38,69076.00746,69076,0
11692,23992395.38,50863.21652,50863.19922,0
11692,23992395.38,92641.46515,92641.5,0
11692,23992395.38,63067.17943,63067.19922,0
11692,23992395.38,12248898.86,200453,12048446
11692,23992395.38,730349.1575,185463,544886
11692,23992395.38,57745.59901,57745.60156,0
11692,23992395.38,72166.67738,72166.70313,0
11692,23992395.38,1197216.127,922176,275040
11235,69053803.03,1587943.873,154333,1433611
11235,69053803.03,28596382,1137810,27458572
11235,69053803.03,153396.3961,153396,0
11235,69053803.03,122598.0244,122598,0
11235,69053803.03,105828.6744,105829,0
11235,69053803.03,48358.67895,48358.69922,0
11235,69053803.03,170144.6128,170145,0
11235,69053803.03,1870515.788,1781390,89126
11235,69053803.03,6817.134766,5853.290039,964
11235,69053803.03,21708.70932,21708.69922,0
11235,69053803.03,11563488.77,1693130,9870359
11235,69053803.03,10710.67949,10710.7002,0
11235,69053803.03,14402.32896,14402.2998,0
11235,69053803.03,276279.5865,64177.69922,212102
11235,69053803.03,57987.83324,57987.80078,0
11235,69053803.03,49470.72816,49470.69922,0
11235,69053803.03,53372.91492,53372.89844,0
11235,69053803.03,17388995.35,842197,16546798
11693,12270916.53,16365006.03,2645480,13719526
11693,12270916.53,149747.3459,82140.89844,67606
11693,12270916.53,730349.1575,191612,538737
11693,12270916.53,51043.25763,51043.30078,0
11693,12270916.53,50437.68961,50437.69922,0
10306,174102872,49593.49167,49593.5,0
10306,174102872,1001684.937,19.8943996,1001665
10306,174102872,3756612.508,2757660,998953
10306,174102872,38456524.73,2087810,36368715
10306,174102872,8837103.736,64849.10156,8772255
10306,174102872,39935.38345,39935.39844,0
10306,174102872,4213061.162,1703070,2509991
10306,174102872,74350.2426,74350.20313,0
10306,174102872,275142.9957,275143,0
10306,174102872,36023.65473,36023.69922,0
10306,174102872,327810.5619,327811,0
10306,174102872,138013.1983,138013,0
10306,174102872,149007.7729,149008,0
10306,174102872,13725496.93,9639660,4085837
11694,48101606.61,7277090.1,1840110,5436980
11694,48101606.61,7587878.954,1607530,5980349
11694,48101606.61,16365006.03,981808,15383198
11694,48101606.61,602275.9661,44230.60156,558045
11694,48101606.61,6547.11644,6545.169922,2
11694,48101606.61,730349.1575,69780,660569
11694,48101606.61,28564.85677,28564.90039,0
11694,48101606.61,49620.58023,49620.60156,0
11694,48101606.61,54179.392,54179.39844,0
11694,48101606.61,25609.82101,25609.80078,0
