block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
4124    ,3,3,0,3,1,2,0,1,3,2,0,6,10,8,6,3,2,3,3,3,1,2,2
4123    ,6,9,9,5,1,2,1,3,3,8,5,12,9,14,1,1,2,2,2,4,1,2,0
4122    ,0,0,5,1,2,2,1,2,2,5,6,1,12,7,11,2,5,0,6,4,3,1,1
4121    ,3,6,8,4,0,0,0,1,3,9,7,3,2,16,6,5,1,1,1,3,3,3,1
4120    ,1,2,3,0,0,1,0,0,3,4,1,1,5,0,4,1,3,1,3,0,3,1,0
4119    ,4,3,5,1,0,1,0,2,2,2,4,3,3,4,4,1,2,2,0,1,3,0,0
4118    ,3,2,5,3,0,0,0,2,3,4,1,3,6,6,1,1,5,2,1,3,2,1,1
4117    ,3,4,4,5,2,1,0,2,3,3,6,5,6,2,3,0,4,1,2,0,2,4,1
4116    ,3,2,5,2,3,1,0,0,1,5,0,3,4,7,8,1,2,3,3,5,1,0,3
4115    ,5,8,5,0,1,1,1,1,6,7,3,3,8,11,7,2,3,1,4,4,1,1,4
4114    ,4,6,7,1,1,0,0,2,1,6,1,6,2,3,6,2,6,1,1,1,1,1,2
4113    ,2,6,5,2,2,1,2,2,3,3,7,4,5,8,5,3,2,2,4,3,2,3,0
4112    ,2,5,6,1,0,1,0,1,3,6,6,6,11,9,5,2,8,1,9,4,1,0,3
4111    ,10,11,22,11,1,2,2,8,14,14,8,23,15,23,17,11,12,4,8,7,7,7,7
4110    ,7,4,6,8,1,2,0,4,7,4,5,7,16,7,14,4,4,0,4,2,3,0,0
4109    ,5,10,9,6,3,2,0,6,9,8,8,9,9,11,7,3,6,2,5,9,1,1,3
4108    ,13,20,13,15,6,2,2,6,14,14,13,23,12,23,22,7,6,5,4,9,7,4,5
4107    ,3,16,18,14,8,2,1,4,8,10,11,15,20,11,13,6,16,7,4,6,5,2,2
4106    ,13,4,7,6,1,1,1,8,7,6,7,14,20,16,10,6,4,5,6,2,5,2,3
4105    ,4,1,4,3,1,0,0,2,6,1,5,7,5,7,9,2,5,1,3,2,2,4,1
4104    ,4,3,4,8,2,0,1,1,5,4,5,10,9,11,3,5,3,3,2,4,3,0,2
4103    ,13,11,16,7,4,0,0,6,4,12,9,11,12,11,15,5,9,2,5,7,1,1,2
4102    ,3,6,5,7,2,0,1,3,7,3,2,8,11,14,6,2,3,1,6,7,5,1,8
4101    ,16,16,17,13,8,4,1,6,19,18,15,10,16,17,18,8,10,8,4,11,9,6,6
4100    ,8,18,12,7,5,6,5,5,16,9,7,12,25,18,10,10,11,2,8,3,7,2,2
4099    ,14,14,9,7,2,2,1,7,10,12,7,7,21,14,11,2,7,2,8,7,4,2,4
4098    ,9,4,13,5,0,1,0,6,9,6,10,11,12,17,15,8,8,3,9,12,8,5,2
4097    ,10,19,16,8,5,2,4,10,15,15,13,12,19,20,11,4,12,4,7,10,5,3,4
4096    ,13,17,14,8,6,3,3,4,14,9,17,14,16,31,32,5,4,10,7,6,7,9,7
4095    ,21,19,35,16,7,6,1,13,24,8,33,28,35,37,28,11,16,7,5,8,18,8,8
4094    ,9,17,18,16,6,4,2,11,21,15,27,20,25,24,19,12,14,5,8,7,7,7,4
4093    ,27,28,24,18,7,7,8,17,15,23,17,33,42,41,33,18,21,5,8,15,13,8,6
4092    ,10,10,17,12,4,5,2,5,12,8,14,16,19,21,29,7,8,7,6,14,8,5,8
4091    ,23,25,21,17,6,2,6,9,25,22,20,33,32,32,26,8,24,8,5,18,7,5,6
4090    ,19,18,27,18,8,5,5,8,13,20,26,28,17,31,22,8,16,13,7,8,15,3,10
4089    ,17,13,17,15,6,3,6,11,18,18,15,22,24,22,20,6,8,2,10,5,9,7,9
4088    ,17,21,24,13,8,5,4,9,22,23,24,30,34,26,24,14,12,7,13,16,8,6,4
4087    ,19,25,20,21,17,7,5,15,24,20,16,29,42,37,27,12,15,10,10,10,6,12,5
4086    ,22,14,24,16,4,2,2,16,17,13,23,14,23,33,21,11,9,2,10,17,12,7,10
4085    ,18,18,23,16,2,8,3,12,10,19,14,32,24,22,29,13,11,6,7,13,8,8,7
4084    ,11,9,12,14,3,2,1,4,11,8,19,12,12,11,30,3,9,6,2,10,6,7,3
4083    ,13,15,15,8,6,6,2,9,10,11,11,23,18,21,16,10,12,4,8,9,11,9,8
4082    ,20,10,18,14,6,2,3,11,18,11,11,20,21,22,22,3,7,8,5,12,5,8,4
4081    ,7,10,14,13,2,1,3,5,6,13,8,16,23,11,14,2,8,4,4,12,6,5,3
4080    ,32,23,23,16,5,4,7,5,17,17,16,28,29,24,30,7,16,11,12,10,10,10,3
4079    ,12,30,33,18,9,6,3,14,17,22,21,29,42,33,26,11,15,9,10,7,15,6,5
4078    ,10,15,17,11,7,2,0,4,13,12,14,19,25,21,28,12,10,8,11,6,7,4,5
4077    ,25,32,37,30,11,4,5,13,27,24,31,36,44,41,44,17,13,4,18,14,11,10,14
4076    ,35,35,26,22,13,6,9,12,21,19,31,22,40,43,23,19,19,3,5,12,12,8,5
4075    ,20,25,35,22,8,4,5,8,19,17,25,27,40,25,16,8,14,10,11,9,11,14,6
4074    ,11,16,22,8,4,2,2,0,10,10,10,33,25,13,14,5,11,8,5,11,5,9,8
4073    ,24,25,36,13,3,5,5,17,21,18,29,35,34,41,27,16,13,5,10,18,14,10,9
4072    ,14,26,19,16,11,4,1,9,12,11,21,31,33,34,27,12,14,7,15,10,11,9,7
4071    ,27,35,43,23,13,2,5,10,36,28,21,44,56,50,42,22,28,11,21,28,22,8,7
4070    ,22,34,48,18,20,4,4,14,22,17,30,34,58,37,30,14,17,6,14,13,18,6,7
4069    ,36,28,40,27,16,6,5,12,21,30,30,51,46,47,35,21,27,9,17,17,11,8,13
4068    ,58,64,59,39,27,10,8,23,48,49,59,69,75,85,78,25,38,20,34,41,24,31,29
4067    ,46,53,76,45,17,8,9,32,43,52,55,73,93,88,84,21,26,13,18,35,36,22,15
4066    ,29,25,23,13,8,4,2,9,18,23,19,26,26,38,29,14,18,8,7,9,14,13,10
4065    ,25,29,39,24,7,7,3,17,30,28,21,36,53,52,53,16,16,12,12,20,19,11,11
4064    ,44,45,35,32,23,6,11,21,47,43,50,51,61,77,73,21,29,25,27,21,26,24,11
4063    ,46,33,39,29,7,8,9,16,42,26,47,45,54,50,63,25,21,13,28,25,11,12,15
4062    ,52,49,52,41,22,6,14,36,57,48,57,59,80,77,86,24,36,17,26,34,30,21,13
4061    ,31,37,38,25,14,8,10,21,34,38,42,47,50,56,64,19,29,18,17,16,26,14,11
4060    ,40,34,41,24,9,3,6,9,43,34,30,42,55,70,44,19,29,16,29,27,21,12,11
4059    ,44,47,58,49,26,8,16,12,41,41,48,70,90,90,65,36,35,16,37,39,39,21,17
4058    ,42,28,35,32,16,4,11,33,57,39,42,56,61,56,51,21,21,17,20,21,25,18,9
4057    ,43,41,59,34,15,7,13,23,50,28,54,57,74,65,73,24,23,17,19,27,25,21,20
4056    ,53,80,63,27,24,8,13,29,66,45,58,75,93,66,73,36,41,14,32,48,28,24,14
4055    ,53,58,64,43,24,9,6,37,63,46,52,57,65,80,64,32,34,14,21,36,39,41,121
4054    ,63,46,57,54,30,14,11,35,77,64,52,70,99,87,72,30,32,15,37,55,44,35,31
4053    ,53,57,57,39,23,9,7,30,54,67,54,60,68,86,95,34,37,14,30,27,31,29,21
4052    ,80,101,91,61,35,20,8,41,77,74,95,111,136,161,130,49,59,42,61,80,58,55,51
4051    ,74,76,88,52,24,8,9,24,68,53,86,91,105,95,76,25,46,32,45,48,34,25,23
4050    ,47,58,54,50,27,22,10,32,42,57,59,66,79,94,84,38,46,28,52,43,38,58,78
4049    ,58,85,70,42,32,11,12,35,59,58,64,82,113,95,88,40,48,29,35,39,37,26,15
4048    ,65,73,87,66,39,16,15,39,59,56,77,103,134,102,108,48,40,25,29,38,27,28,22
4047    ,64,78,70,60,24,17,6,36,54,78,68,101,110,107,95,25,49,31,32,46,32,38,19
4046    ,89,114,108,78,36,12,12,56,77,76,88,102,134,131,112,46,66,39,50,66,45,26,32
4045    ,102,98,131,70,33,18,14,48,71,85,119,113,157,159,128,52,65,42,50,63,51,37,26
4044    ,118,140,125,85,37,22,16,47,117,100,114,132,147,149,129,56,64,27,55,63,66,77,90
4043    ,95,105,112,65,45,26,20,64,113,92,101,137,147,158,138,55,68,30,52,68,57,40,45
4042    ,97,116,116,76,40,27,38,69,84,88,114,99,165,175,151,46,74,42,39,75,63,42,33
4041    ,101,109,113,87,45,19,24,69,91,90,97,138,131,148,123,39,61,33,50,50,35,34,26
4040    ,110,143,121,96,47,21,26,75,132,119,138,155,200,235,202,73,106,54,77,101,99,96,101
4039    ,106,130,125,69,26,13,14,69,95,87,92,134,176,165,125,46,72,39,58,78,67,52,43
4038    ,112,129,131,83,51,24,12,68,148,139,123,129,194,168,175,55,88,38,68,76,61,44,58
4037    ,112,136,138,108,53,16,22,66,136,128,142,163,182,161,164,46,77,35,57,64,67,68,91
4036    ,177,197,212,143,56,33,20,75,138,136,189,234,285,272,229,78,99,69,84,109,83,58,53
4035    ,187,202,214,155,64,80,133,142,164,141,233,237,278,294,220,102,98,65,95,124,105,81,124
4034    ,169,203,245,171,75,32,19,99,163,169,211,250,314,300,278,107,152,80,111,137,108,86,79
4033    ,214,212,234,151,69,29,39,101,173,184,213,260,299,281,263,80,124,70,102,125,104,113,105
4032    ,186,203,250,163,388,112,45,122,180,160,207,300,321,346,294,97,131,82,110,150,95,82,83
4031    ,211,228,253,195,87,40,40,130,177,179,236,312,335,322,280,104,132,59,104,163,113,89,70
4030    ,238,265,284,209,93,35,53,116,211,212,244,320,356,379,332,100,168,83,116,160,123,121,99
4029    ,258,282,343,227,141,42,58,140,212,236,298,378,440,406,371,143,188,94,144,186,157,144,184
4028    ,277,306,376,252,105,52,58,154,256,268,335,376,482,462,415,139,200,124,157,205,177,151,199
4027    ,283,311,356,236,98,35,43,163,210,266,301,388,446,472,391,142,177,117,154,192,136,139,129
4026    ,298,327,377,258,96,53,55,160,277,279,309,425,491,471,399,126,193,112,131,188,158,135,149
4025    ,316,347,386,257,113,51,54,189,289,305,358,427,474,456,406,168,201,114,159,188,142,124,127
4024    ,361,405,413,297,139,54,70,191,332,337,385,474,538,518,469,163,233,118,155,219,225,236,530
4023    ,387,456,461,299,157,67,59,224,382,358,446,497,566,628,498,175,258,133,182,234,164,167,137
4022    ,395,428,526,360,173,63,90,229,370,374,421,586,676,633,536,201,258,168,216,237,209,163,151
4021    ,502,545,569,386,195,88,115,271,416,454,516,657,738,726,605,220,299,156,256,294,231,172,167
4020    ,506,586,601,356,220,125,119,333,482,470,578,656,771,783,641,250,348,211,246,408,324,251,252
4019    ,536,631,723,468,209,95,104,303,535,575,652,729,830,881,729,271,339,180,271,348,306,308,371
4018    ,635,752,795,548,295,165,129,400,619,669,721,888,1009,1008,864,303,424,251,296,428,321,327,283
4017    ,705,745,870,604,275,131,118,434,669,663,814,897,1048,1098,886,341,444,257,363,476,391,308,251
4016    ,732,858,970,582,292,171,174,548,740,719,832,1001,1125,1122,1000,336,465,265,339,473,404,353,403
4015    ,786,804,916,631,601,301,222,494,808,779,892,1013,1210,1133,987,357,496,286,366,545,454,389,481
4014    ,804,905,990,675,308,188,180,512,841,884,1009,1046,1287,1283,1114,385,565,292,395,517,440,354,467
4013    ,1090,1186,1252,812,605,221,224,676,1063,1093,1192,1421,1602,1657,1372,485,690,385,539,762,680,621,646
4012    ,1098,1243,1302,840,887,427,413,828,1196,1186,1264,1498,1639,1629,1477,482,708,371,531,741,619,582,674
4011    ,1250,1299,1411,910,501,261,261,831,1278,1355,1401,1671,1899,1887,1630,670,857,524,645,855,794,660,597
4010    ,1302,1487,1589,1047,641,377,406,1007,1295,1252,1393,1746,2006,2090,1763,603,844,461,635,774,728,622,534
4009    ,1417,1542,1688,1114,622,301,448,990,1392,1424,1484,1874,2047,1957,1737,658,881,478,732,908,777,669,680
4008    ,1666,1706,1828,1115,594,340,390,1096,1670,1651,1856,2038,2194,2216,2025,698,998,486,714,920,781,795,1000
4007    ,1958,2111,2259,1458,824,447,410,1234,2026,2105,2218,2471,2726,2754,2332,833,1123,629,900,1083,1026,927,1353
4006    ,2018,2126,2365,1473,1585,702,537,1384,2214,2112,2166,2555,2836,2801,2480,888,1204,603,904,1134,1019,991,1125
4005    ,2445,2563,2604,1736,1076,630,567,1571,2581,2616,2772,3142,3325,3201,2874,1078,1540,813,1121,1542,1328,1184,1419
4004    ,2603,2624,2809,1811,1059,596,548,1932,3017,2802,2984,3205,3472,3392,3226,1168,1545,768,1041,1459,1268,1109,1121
4003    ,3399,3213,3438,2224,1668,733,711,2313,3854,3850,3760,3907,4264,4170,3673,1336,1827,943,1360,1763,1547,1297,1260
4002    ,4693,4329,4446,2945,1978,1082,1098,3666,6208,5679,5299,5301,5621,5719,4990,1969,2569,1431,1940,2587,2137,1929,2342
4001    ,7909,7410,7558,5004,3401,1940,1893,6665,12034,10818,9636,9726,9835,9677,8690,3223,4414,2377,3322,4585,3803,3352,3571
4000    ,12618,11295,11576,7689,5440,3399,3460,11247,19945,17581,15370,14901,15438,14929,13468,5238,6920,3843,5294,7376,5727,5029,5323
3376    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3367    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3366    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361    ,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0
3360    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357    ,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3356    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354    ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353    ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3352    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3351    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3348    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3346    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3337    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332    ,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3331    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3329    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326    ,1,1,1,1,0,0,0,0,0,0,0,4,2,3,1,1,0,0,0,2,1,0,0
3325    ,1,1,2,3,2,0,0,1,1,0,0,2,2,1,0,0,0,0,1,0,1,0,0
3324    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3323    ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3322    ,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3321    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320    ,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3319    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316    ,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,0,0,0,0,0
3315    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314    ,1,0,1,0,1,0,0,0,0,1,1,1,5,4,0,1,0,0,0,0,0,0,0
3313    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3312    ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3311    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3310    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307    ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3306    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304    ,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298    ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3297    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3287    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272    ,0,0,1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1
3271    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3270    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268    ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3267    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263    ,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3262    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3261    ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3260    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3257    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256    ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3255    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3254    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
3248    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
3247    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246    ,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
3245    ,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
3244    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3243    ,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3242    ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3241    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3239    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237    ,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
3236    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235    ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
