4150    ,1,23
1566    ,0,1
1172    ,11,74
3070    ,501,1466
2222    ,5,68
1538    ,0,0
6002    ,4192,15943
4266    ,0,0
2386    ,0,0
2168    ,25,69
6183    ,0,0
6145    ,0,0
1314    ,2,6
1137    ,72,251
3080    ,270,872
6112    ,2,157
6148    ,0,0
4277    ,0,0
4292    ,0,0
1323    ,7,41
3019    ,10693,33845
4091    ,184,592
2161    ,27,75
3112    ,148,400
3306    ,0,0
3267    ,0,0
2322    ,0,0
8028    ,0,0
0058    ,0,0
5193    ,0,0
5127    ,1,6
3207    ,12,33
3201    ,2,8
1553    ,0,0
4220    ,0,0
3078    ,383,1169
4180    ,1,3
2260    ,9,20
4061    ,285,1059
4387    ,0,0
3163    ,14,63
4373    ,0,0
6030    ,190,593
3350    ,0,0
0047    ,0,0
3365    ,0,0
1114    ,145,609
4362    ,0,0
3046    ,1497,5019
2164    ,21,59
1477    ,0,0
1370    ,0,0
4046    ,745,2297
4032    ,1642,5696
4193    ,10,20
1382    ,0,0
3370    ,0,0
5093    ,20,88
6154    ,0,0
4327    ,0,0
1177    ,37,142
2042    ,2497,8666
