block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
4125    ,6,10,5,4,0,1,3,0,2,4,9,12,7,10,4,2,5,0,2,3,2,3,1
4124    ,4,4,2,1,5,0,1,6,14,9,10,14,18,23,29,7,11,4,6,14,34,20,37
4123    ,9,7,6,6,2,2,0,2,4,7,7,7,7,13,4,1,1,2,2,5,3,1,0
4122    ,3,7,3,3,2,3,3,1,4,4,7,3,5,6,7,4,8,1,4,8,4,0,0
4121    ,4,9,10,7,1,1,0,0,4,7,4,7,5,12,13,2,3,0,1,5,3,2,2
4120    ,9,6,1,2,0,1,0,1,2,3,2,4,4,1,2,1,1,2,0,4,0,3,0
4119    ,0,4,7,3,2,1,0,1,5,1,1,8,6,12,8,2,1,1,4,2,2,1,0
4118    ,2,7,1,0,0,0,0,1,1,3,1,4,7,5,7,3,1,2,2,4,0,1,2
4117    ,10,2,7,5,2,0,0,1,1,2,4,9,5,5,1,2,4,0,2,1,0,3,0
4116    ,4,7,6,5,1,0,0,0,3,1,3,4,5,0,9,4,3,3,3,4,3,0,0
4115    ,5,4,5,4,4,0,1,4,3,7,3,5,6,7,11,6,1,3,3,4,2,2,1
4114    ,4,4,4,5,1,1,0,5,2,8,2,8,7,2,6,1,7,4,4,0,2,0,0
4113    ,5,8,8,3,4,1,0,2,4,3,7,4,13,9,3,0,6,3,3,5,0,0,0
4112    ,4,10,7,1,0,0,1,1,4,4,5,7,9,9,10,3,3,3,6,6,6,3,0
4111    ,19,17,19,8,8,0,2,6,11,16,13,17,22,18,17,4,8,5,10,9,7,6,4
4110    ,4,13,7,5,2,1,5,0,4,8,6,6,9,7,16,3,6,4,0,1,1,3,0
4109    ,3,7,9,6,4,0,1,2,6,8,6,11,10,12,4,4,6,1,3,4,2,1,1
4108    ,14,13,18,11,14,3,0,4,12,6,9,29,21,14,17,6,11,9,4,11,4,0,4
4107    ,12,12,19,14,10,2,2,4,10,7,12,13,21,13,14,5,11,2,7,9,10,1,1
4106    ,8,8,10,5,3,3,0,5,6,4,7,13,10,14,21,5,7,1,7,3,4,7,0
4105    ,1,2,8,6,6,0,2,2,3,1,5,5,13,5,4,1,9,4,4,1,5,4,0
4104    ,4,8,8,5,4,2,1,2,3,3,7,7,12,11,10,4,4,3,2,5,1,1,4
4103    ,9,12,7,12,5,3,1,5,4,8,17,8,14,16,16,3,7,1,4,6,4,1,0
4102    ,9,6,9,5,0,1,1,3,3,6,8,8,10,11,11,4,7,3,5,5,4,5,2
4101    ,13,26,17,10,6,3,4,11,13,9,16,13,19,20,17,3,3,11,8,10,11,9,3
4100    ,14,9,12,10,12,8,14,20,21,14,19,12,23,19,15,5,6,3,4,13,7,3,1
4099    ,9,15,6,3,2,1,3,7,8,10,7,13,14,17,17,3,11,1,5,9,4,3,1
4098    ,7,7,9,9,4,1,0,1,7,5,11,11,11,19,8,3,11,2,6,5,8,7,0
4097    ,20,15,15,10,7,5,3,4,10,16,11,12,23,18,10,5,9,6,8,6,9,2,4
4096    ,16,10,15,10,9,1,3,15,12,20,15,22,16,13,26,9,11,2,8,8,8,5,2
4095    ,16,33,29,20,10,5,7,13,21,22,24,24,41,41,38,14,8,7,10,11,10,6,4
4094    ,12,19,29,16,7,3,3,14,25,20,20,25,24,20,21,6,14,11,10,9,9,6,4
4093    ,18,28,33,21,8,5,6,12,18,17,14,33,35,41,39,17,18,14,12,13,12,3,7
4092    ,12,9,15,8,2,3,3,7,11,9,15,11,18,23,20,10,11,4,11,14,9,4,2
4091    ,22,23,40,13,5,4,2,13,29,26,20,26,29,37,25,6,17,10,24,19,10,4,3
4090    ,19,20,31,10,10,3,6,8,15,21,23,24,29,26,30,6,17,12,16,11,7,5,5
4089    ,6,17,9,17,8,10,8,11,18,17,13,16,21,20,18,4,10,7,6,4,4,8,6
4088    ,25,22,28,14,3,6,6,11,26,20,24,26,43,34,22,9,16,9,10,13,13,4,2
4087    ,26,25,23,22,5,6,3,18,13,25,26,15,37,35,23,11,10,15,9,12,9,7,4
4086    ,20,24,18,9,5,2,1,10,24,19,14,19,24,34,29,10,12,5,5,13,7,4,6
4085    ,18,21,19,20,12,3,4,11,17,16,26,25,36,26,34,13,14,5,9,7,3,4,7
4084    ,15,16,12,9,8,18,7,7,14,15,12,14,15,20,17,5,5,8,2,10,7,5,2
4083    ,13,5,13,8,6,2,6,10,11,14,13,12,18,25,12,6,18,6,6,7,5,11,5
4082    ,18,14,19,11,4,2,4,5,18,13,15,15,28,16,23,14,10,9,10,8,3,3,8
4081    ,13,15,14,12,6,4,3,7,11,8,22,15,19,12,16,4,12,5,2,6,5,0,1
4080    ,25,20,15,8,14,1,3,5,19,21,24,23,28,42,25,14,11,10,16,18,8,5,1
4079    ,21,22,32,17,10,2,6,16,24,16,26,27,36,45,27,11,15,9,15,12,8,5,2
4078    ,11,14,18,14,6,0,4,10,8,12,17,19,25,16,25,10,12,4,11,6,7,5,0
4077    ,33,38,36,30,10,2,1,12,31,23,37,43,32,37,38,22,20,6,11,21,11,3,6
4076    ,39,16,17,19,10,5,5,13,19,18,30,29,35,36,27,17,17,9,7,11,15,7,6
4075    ,18,24,25,17,12,1,2,9,22,21,24,29,34,30,27,12,21,9,14,7,20,5,4
4074    ,10,12,14,12,11,3,1,7,6,12,13,25,20,23,12,9,8,6,10,10,5,5,3
4073    ,22,31,35,23,5,6,6,15,22,33,21,27,46,40,39,10,15,16,8,16,18,10,10
4072    ,20,16,20,15,13,2,5,15,19,19,13,29,31,27,29,14,12,8,14,16,9,3,4
4071    ,29,37,31,33,15,3,10,10,35,24,36,38,48,54,46,16,27,7,23,34,16,11,10
4070    ,20,30,33,24,18,9,7,14,33,19,34,32,55,54,35,8,15,13,13,12,8,5,5
4069    ,26,42,49,36,19,5,4,13,24,22,37,38,50,37,45,16,21,12,10,23,10,2,8
4068    ,60,57,67,50,33,8,8,32,50,42,57,66,59,91,80,29,31,32,16,37,22,17,17
4067    ,61,53,61,56,23,9,14,45,51,49,62,70,98,86,75,23,31,22,22,25,22,21,8
4066    ,15,27,18,8,8,4,1,8,21,14,19,26,22,38,28,10,27,7,6,8,7,5,4
4065    ,25,24,42,24,14,4,12,15,24,30,28,46,47,57,50,21,23,13,15,13,9,18,7
4064    ,55,46,63,39,18,7,4,20,46,51,45,53,54,70,85,24,23,13,24,28,21,15,4
4063    ,37,40,48,38,13,3,5,20,31,38,37,40,60,51,55,18,38,17,26,23,15,14,6
4062    ,60,63,71,36,25,8,10,24,58,57,47,65,65,80,84,21,33,15,16,38,27,28,7
4061    ,33,53,37,31,21,8,8,25,45,37,42,38,56,58,68,21,32,14,20,25,14,18,10
4060    ,44,47,44,23,12,7,4,18,50,39,39,47,55,57,58,24,31,17,26,25,21,15,5
4059    ,48,60,59,52,25,11,11,29,60,38,61,70,81,82,63,21,43,28,28,22,33,21,10
4058    ,51,41,45,36,21,7,8,26,53,40,36,48,63,47,56,21,25,18,23,27,26,16,12
4057    ,39,58,58,33,27,6,9,36,52,39,51,67,75,59,70,21,38,11,25,29,34,12,13
4056    ,66,76,71,38,19,14,15,33,58,63,60,75,77,77,78,28,39,20,21,40,35,18,12
4055    ,58,56,47,50,24,8,8,27,52,50,55,58,72,72,73,25,35,10,20,34,30,22,35
4054    ,75,74,59,35,31,20,19,52,86,86,66,83,106,98,80,24,39,14,28,37,31,18,10
4053    ,67,62,67,46,25,5,14,29,53,48,53,66,76,77,80,34,49,14,25,39,19,12,11
4052    ,95,101,114,66,44,16,13,44,68,66,100,119,138,146,147,49,75,36,40,73,60,51,26
4051    ,76,64,95,58,24,12,11,37,52,62,69,91,125,90,83,37,49,32,29,51,29,19,11
4050    ,47,60,62,41,20,14,12,57,63,53,57,74,87,120,93,35,62,24,40,47,35,30,34
4049    ,60,75,75,46,33,16,13,46,62,58,68,81,95,100,83,36,41,35,40,44,25,22,19
4048    ,76,78,93,74,35,23,17,54,61,67,68,100,117,121,103,43,55,37,25,41,32,26,18
4047    ,62,75,93,65,28,23,15,41,50,63,67,96,99,108,109,41,34,35,37,43,35,27,15
4046    ,82,104,95,75,38,13,23,60,94,72,78,121,112,122,119,47,60,22,44,62,40,27,11
4045    ,87,108,110,88,50,21,19,48,91,100,83,129,145,137,155,58,69,26,42,50,50,26,24
4044    ,121,137,137,150,84,32,15,60,86,82,118,138,173,169,127,37,57,37,51,51,63,37,40
4043    ,102,118,121,63,73,16,28,62,91,104,89,134,156,139,128,53,66,29,59,58,36,20,25
4042    ,112,94,111,70,45,18,24,69,96,73,107,113,160,149,147,64,64,42,49,59,47,31,28
4041    ,106,82,113,91,45,20,23,75,101,89,86,129,136,148,149,54,52,27,43,53,40,27,17
4040    ,130,123,160,103,72,31,39,90,153,137,134,159,204,235,205,59,100,48,77,105,80,65,42
4039    ,107,112,132,82,42,19,14,55,97,96,95,137,141,153,166,52,72,43,47,54,48,38,23
4038    ,147,142,157,96,61,20,18,74,126,127,119,156,193,158,175,61,86,41,53,81,43,33,33
4037    ,139,122,137,107,57,24,36,125,234,196,180,198,218,220,174,60,76,47,53,67,64,44,54
4036    ,162,218,225,135,74,34,35,96,134,126,184,225,257,251,230,78,93,57,61,106,77,43,34
4035    ,194,212,226,173,90,65,93,150,186,165,209,236,251,276,246,76,101,66,88,108,73,59,66
4034    ,192,202,230,152,78,42,40,102,145,168,170,239,271,322,274,103,132,77,76,115,104,65,45
4033    ,208,198,230,151,103,38,26,112,185,195,214,233,294,325,225,106,123,58,84,106,81,61,49
4032    ,192,232,245,171,327,109,62,129,168,169,198,274,308,345,263,121,118,68,106,129,99,72,41
4031    ,240,253,296,232,103,63,63,207,371,322,307,397,450,374,279,105,135,63,88,154,96,69,52
4030    ,244,272,327,257,115,54,42,149,228,207,231,304,364,376,326,95,151,63,94,128,117,83,56
4029    ,220,338,354,263,147,63,66,197,262,244,280,381,427,424,354,135,188,107,129,156,117,86,87
4028    ,293,316,447,264,165,70,61,195,283,238,321,361,450,466,403,143,200,117,155,160,141,101,94
4027    ,280,322,382,240,122,60,42,154,246,235,284,361,452,467,334,136,186,91,147,182,134,86,72
4026    ,310,339,381,262,146,56,54,172,277,280,263,421,448,448,431,125,176,101,138,151,124,102,84
4025    ,315,377,407,268,128,62,66,187,285,281,311,443,407,454,394,146,197,107,130,164,133,100,60
4024    ,381,436,421,282,157,68,57,199,335,320,380,451,538,524,465,159,217,97,166,202,175,125,188
4023    ,420,435,489,304,194,79,87,304,463,421,435,557,618,563,513,142,247,123,161,221,157,107,77
4022    ,405,482,533,351,188,94,55,278,414,393,415,557,617,630,528,169,266,141,219,221,185,121,65
4021    ,461,527,593,395,182,91,101,279,439,440,476,608,652,737,579,218,285,156,228,255,204,129,110
4020    ,577,623,656,378,214,118,117,339,459,475,495,648,700,704,626,231,326,166,214,289,255,137,114
4019    ,559,647,705,482,251,117,111,406,550,554,581,725,808,840,718,235,348,184,250,299,254,195,162
4018    ,711,742,887,566,338,167,160,411,625,685,745,851,988,952,818,314,399,217,279,324,272,201,144
4017    ,722,764,852,580,328,132,132,422,686,626,754,900,976,984,876,312,385,221,321,389,297,219,150
4016    ,819,838,961,630,348,176,181,537,825,765,831,975,1085,1064,919,319,439,223,281,389,293,235,217
4015    ,747,866,940,607,416,223,210,556,823,743,836,988,1102,1110,903,357,451,247,327,422,342,274,194
4014    ,863,952,1025,659,439,179,217,568,870,892,975,1101,1220,1206,1039,382,491,260,330,444,341,241,229
4013    ,1115,1187,1299,916,516,232,217,671,1120,1082,1136,1382,1524,1475,1288,451,622,337,420,565,479,372,295
4012    ,1182,1370,1364,862,615,360,308,734,1288,1154,1171,1339,1542,1561,1302,480,660,360,447,566,442,359,313
4011    ,1310,1425,1486,1054,759,372,401,942,1296,1294,1331,1587,1731,1879,1549,542,805,411,584,682,562,452,318
4010    ,1364,1493,1672,1196,627,419,419,1094,1409,1229,1274,1635,1871,1911,1715,530,752,365,569,698,552,429,314
4009    ,1495,1625,1734,1117,591,340,382,1066,1322,1354,1561,1628,1916,1858,1611,549,810,434,514,730,614,469,333
4008    ,1688,1799,1889,1157,726,423,480,1245,1819,1652,1726,2000,2159,2128,1814,724,851,476,559,719,593,438,451
4007    ,2105,2173,2315,1551,928,438,447,1386,2154,2108,2169,2524,2661,2622,2216,803,1085,496,750,939,715,630,572
4006    ,2079,2252,2495,1577,1504,675,538,1456,2315,1985,2099,2418,2631,2647,2311,832,1078,575,737,913,739,590,525
4005    ,2517,2732,2791,1861,1211,686,690,1766,2672,2500,2620,2967,3207,3043,2637,930,1372,721,923,1200,955,738,620
4004    ,2672,2770,2933,1925,1221,656,604,1775,2904,2606,2755,2910,3244,3120,2744,1013,1351,710,915,1180,883,719,548
4003    ,3412,3370,3540,2424,2192,828,768,2250,3745,3477,3408,3510,3894,3616,3210,1166,1533,804,1025,1428,1098,807,621
4002    ,4853,4465,4689,3071,2171,1138,1106,3412,5681,5354,4893,5038,5214,5043,4465,1673,2149,1156,1518,2001,1503,1209,1016
4001    ,8497,7895,7698,5023,3587,1981,1885,5937,11132,10020,9039,8927,9227,8360,7228,2725,3555,2015,2509,3315,2593,1874,1508
4000    ,13160,12077,11730,7932,5370,3200,3059,9576,17071,15790,13934,13900,13735,13168,11121,4046,5610,2965,3913,5282,3951,2856,2322
3376    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368    ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3367    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3366    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361    ,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
3360    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357    ,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0
3356    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354    ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353    ,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3352    ,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3351    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349    ,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3348    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3346    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340    ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3339    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338    ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3337    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3332    ,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3331    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3329    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326    ,0,0,1,1,0,0,1,0,0,0,0,1,2,4,2,2,0,1,0,1,0,1,0
3325    ,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,0,0
3324    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323    ,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3322    ,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
3321    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320    ,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3319    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3317    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316    ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,2,0,0,0
3315    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314    ,0,1,1,0,0,0,0,0,2,1,1,1,0,2,1,0,1,0,0,0,1,0,0
3313    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3312    ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0
3311    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3310    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307    ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3306    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304    ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3303    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298    ,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0
3297    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3296    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3295    ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3294    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3287    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3276    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3273    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272    ,1,1,1,2,0,0,0,2,2,0,0,1,0,2,0,0,1,0,0,1,0,0,0
3271    ,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
3270    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268    ,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3267    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263    ,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3262    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3261    ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3260    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3257    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3255    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3254    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3248    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3247    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246    ,0,1,0,0,1,1,1,1,1,1,0,1,2,0,1,0,0,0,1,1,3,0,0
3245    ,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
3244    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3243    ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3242    ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3241    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3239    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3238    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237    ,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
3236    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235    ,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
