BBLE,Market_Value
1019090024,87000
1019090033,23849000
1019090040,1411000
1019090041,1908000
1019090042,3581000
1019090044,2863000
1019090046,7502000
1019090057,1733000
1019090059,9720000
1019090063,4199000
1019100001,63646000
1019101001,34250000
1019101002,31936000
1019101003,5093000
1019107501,0
1019110001,397000
1019110003,927000
1019110004,899000
1019110005,803000
1019110006,249000
1019110007,922000
1019110008,253000
1019110009,474657
1019110010,2074000
1019110011,928000
1019110012,388000
1019110013,388000
1019110014,267000
1019110015,218000
1019110016,224000
1019110017,238000
1019110018,1054000
1019110019,1054000
1019110020,970000
1019110021,238000
1019110022,319000
1019110023,1219000
1019110024,889000
1019110025,1218000
1019110026,319000
1019110027,775000
1019110029,3887000
1019110031,632000
1019110032,809000
1019110033,949000
1019110034,1224000
1019110036,747000
1019110037,211000
1019110040,257000
1019110041,298000
1019110042,257000
1019110043,2668000
1019110048,286000
1019110049,926000
1019110050,305000
1019110051,232000
1019110052,1056000
1019110053,823000
1019110054,354000
1019110055,281000
1019110056,2456000
1019110059,214000
1019110061,440000
1019110062,1341000
1019110102,267000
1019110106,248000
1019110108,0
1019110110,0
1019110112,318000
1019110116,984000
1019110118,1054000
1019110119,279000
1019110122,1219000
1019110125,340000
1019110136,212760
1019110139,956000
1019110141,302298
1019110148,223000
1019110150,223000
1019110151,1043000
1019110153,233000
1019110155,225000
1019111001,431138
1019111002,323260
1019117501,0
1019120001,4464000
1019120006,2063000
1019120008,545000
1019120010,540000
1019120012,10773000
1019120024,1073000
1019120026,559000
1019120029,741000
1019120030,534000
1019120031,0
1019120032,398000
1019120033,1118000
1019120037,1680970
1019120043,12113000
1019120054,200000
1019120055,1239000
1019120056,1032000
1019120057,1125000
1019120058,773000
1019120060,671000
1019120061,415000
1019120062,255000
1019120063,687000
1019120064,686000
1019120130,790000
1019120138,1001000
1019120139,964000
1019120155,793000
1019120156,1179000
1019121101,316000
1019121102,105791
1019121103,111173
1019121104,111173
1019121105,99026
1019127501,0
1019130001,868000
1019130006,1371000
1019130007,1371000
1019130009,837000
1019130011,375000
1019130013,820000
1019130015,270000
1019130016,459000
1019130017,121000
1019130018,1764000
1019130019,1782000
1019130020,1147000
1019130023,1210000
1019130025,458000
1019130026,235000
1019130027,134000
1019130028,716000
1019130029,1374000
1019130030,830000
1019130033,310000
1019130034,311000
1019130035,667000
1019130037,286000
1019130038,1736000
1019130039,960000
1019130040,2434000
1019130043,187000
1019130044,1391000
1019130045,1438000
1019130046,148000
1019130047,881000
1019130048,424000
1019130049,221000
1019130050,434000
1019130051,826000
1019130052,456000
1019130053,183000
1019130054,2784000
1019130056,942000
1019130058,1133000
1019130059,318000
1019130061,4184000
1019130136,425000
1019130137,1446000
1019130153,197000
1019131001,133576
1019131002,74660
1019131003,68857
1019131004,145969
1019131005,145969
1019131006,145969
1019137501,0
1019140001,892000
1019140006,1104000
1019140007,1104000
1019140008,1104000
1019140009,266000
1019140010,1049000
1019140011,821000
1019140012,1040000
1019140013,983000
1019140014,1043000
1019140015,938000
1019140016,937000
1019140017,3036000
1019140020,572000
1019140021,278000
1019140022,223000
1019140023,387000
1019140024,1055000
1019140026,7743000
1019140034,1180000
1019140036,720000
1019140037,240000
1019140038,257000
1019140039,357000
1019140040,298000
1019140041,1034000
1019140042,1486000
1019140043,479000
1019140044,908000
1019140045,238000
1019140046,869000
1019140047,297000
1019140048,1348000
1019140049,430000
1019140050,1099000
1019140051,1240000
1019140052,375000
1019140053,351000
1019140054,1251000
1019140055,316000
1019140056,257000
1019140057,295000
1019140058,1165000
1019140059,297000
1019140060,421000
1019140061,824000
1019140062,1000000
1019140107,1105000
1019140109,272000
1019140113,912000
1019140115,937000
1019140121,841000
1019140122,364000
1019140136,1142000
1019140140,983000
1019140144,238000
1019140146,179000
1019140149,376000
1019140151,1043000
1019140154,1439000
1019140158,297000
1019141001,140414
1019141002,85929
1019141003,93059
1019141004,99598
1019141101,1011392
1019141102,1710608
1019141103,124881
1019141104,137237
1019141105,155771
1019141106,171217
1019141107,124881
1019141108,135487
1019141109,140348
1019141110,144733
1019141111,124427
1019141112,135919
1019141113,140758
1019141114,143415
1019141115,123563
1019141116,135919
1019141117,139872
1019141118,143847
1019141119,234316
1019141120,232998
1019141121,267410
1019141122,25875
1019141123,25875
1019141124,25875
1019141125,25875
1019141126,25875
1019141127,25875
1019141128,25875
1019141129,25875
1019141201,1992000
1019141202,4705000
1019147501,0
1019147502,0
1019147503,0
1019150001,4805000
1019150006,2235000
1019150011,292000
1019150012,1367000
1019150013,971000
1019150014,1830000
1019150015,324000
1019150016,279000
1019150017,1121000
1019150018,573000
1019150020,323000
1019150021,1248000
1019150022,272000
1019150023,258000
1019150024,1161000
1019150025,288000
1019150026,385000
1019150027,942000
1019150028,1495000
1019150029,1004000
1019150031,104000
1019150032,425000
1019150033,409000
1019150034,1205000
1019150035,121000
1019150036,381000
1019150037,298000
1019150038,154000
1019150039,1566000
1019150040,1078000
1019150041,95000
1019150042,890000
1019150043,268000
1019150044,1151000
1019150045,332000
1019150046,896000
1019150047,286000
1019150048,254000
1019150049,286000
1019150050,813000
1019150051,266000
1019150052,572000
1019150053,216000
1019150055,846000
1019150056,846000
1019150057,846000
1019150058,846000
1019150059,1067000
1019150061,2406000
1019150064,4205000
1019150114,934000
1019150116,636000
1019150121,1201000
1019150125,383000
1019150138,957000
1019150141,238000
1019150144,268000
1019150146,286000
1019150150,315000
1019160001,0
1019160003,0
1019160007,453000
1019160009,248000
1019160010,934000
1019160011,1104000
1019160012,477000
1019160013,720000
1019160014,1221000
1019160015,558000
1019160016,286000
1019160017,328000
1019160018,1419000
1019160019,285000
1019160020,357000
1019160023,855000
1019160024,113000
1019160025,158000
1019160026,741000
1019160027,957000
1019160028,348000
1019160029,608000
1019160030,705000
1019160031,1151000
1019160033,4140000
1019160036,352000
1019160037,249000
1019160038,740000
1019160039,1341000
1019160042,1309000
1019160043,678000
1019160044,1077000
1019160045,865000
1019160046,852000
1019160047,782000
1019160048,621000
1019160049,859000
1019160050,286000
1019160051,1178000
1019160052,245000
1019160053,1343000
1019160054,358000
1019160055,479000
1019160056,301000
1019160057,1043000
1019160058,312000
1019160061,3247000
1019160108,915000
1019160109,243000
1019160113,152000
1019160115,274000
1019160117,249000
1019160120,1074000
1019160122,283000
1019160124,775000
1019160127,338000
1019160137,298000
1019160142,215000
1019160144,292000
1019160146,852000
1019160147,796000
1019160149,844000
1019160151,607000
1019160152,440000
1019160154,842000
1019160155,301000
1019161001,213400
1019161002,87300
1019161003,116400
1019161004,77600
1019161005,67900
1019161006,126100
1019161007,77600
1019161008,203700
1019161101,275660
1019161102,325780
1019161103,300720
1019161104,350840
1019167501,0
1019167502,0
1019170001,846000
1019170002,1258000
1019170004,1131000
1019170005,3468000
1019170008,2248000
1019170010,731000
1019170011,844000
1019170012,762000
1019170013,877000
1019170014,250000
1019170015,1307000
1019170016,2319000
1019170018,343000
1019170019,884000
1019170020,861000
1019170021,861000
1019170023,998000
1019170024,848000
1019170025,987000
1019170026,95000
1019170027,293000
1019170028,668000
1019170029,283000
1019170030,843000
1019170031,147000
1019170032,252000
1019170033,219000
1019170034,275000
1019170035,415000
1019170036,205000
1019170037,1830000
1019170040,853000
1019170041,700000
1019170042,257000
1019170043,853000
1019170044,838000
1019170045,865000
1019170046,865000
1019170047,770000
1019170048,878000
1019170049,371000
1019170050,371000
1019170051,1514000
1019170052,1514000
1019170053,109000
1019170054,868000
1019170055,695000
1019170056,721000
1019170057,712000
1019170058,1050000
1019170059,1046000
1019170061,501000
1019170064,1034000
1019170107,188000
1019170114,1069000
1019170119,861000
1019170121,817000
1019170123,930000
1019170126,330000
1019170128,828000
1019170131,370000
1019170133,292000
1019170135,1062000
1019170141,1451000
1019170143,577000
1019170152,185000
1019170154,888000
1019170156,243000
1019170158,150000
1019171101,1449000
1019171102,57143
1019171103,69886
1019171104,57143
1019171105,58186
1019171106,57143
1019171107,58186
1019171108,57143
1019171109,58186
1019171110,53136
1019171111,70848
1019171301,141965
1019171302,79376
1019171303,82584
1019171304,161076
1019177501,0
1019177502,0
1019180001,843000
1019180002,621000
1019180003,100000
1019180004,727000
1019180005,306000
1019180006,347000
1019180007,788000
1019180008,517000
1019180011,1293000
1019180014,969000
1019180015,969000
1019180016,595000
1019180018,440000
1019180019,667000
1019180020,1193000
1019180021,1193000
1019180022,1224000
1019180023,687000
1019180024,1443000
1019180027,298000
1019180029,860000
1019180030,1135000
1019180032,1278000
1019180033,885000
1019180036,1910000
1019180038,887000
1019180040,1507000
1019180043,1011000
1019180044,955000
1019180046,1958000
1019180050,1459000
1019180051,536000
1019180052,1459000
1019180053,536000
1019180054,164000
1019180056,967000
1019180057,1055000
1019180058,1055000
1019180059,1055000
1019180060,700000
1019180061,1121000
1019180063,761000
1019180126,298000
1019180156,1055000
1019180157,1104000
1019180159,1055000
1019181001,108006
1019181002,103961
1019181003,90180
1019181004,87333
1019181005,139014
1019181006,136318
1019181007,140512
1019181008,139014
1019181009,140512
1019181010,137816
1019181011,139014
1019181012,136318
1019187501,0
1019190002,1128000
1019190003,405000
1019190005,447000
1019190006,18154000
1019190026,10346000
1019190038,447000
1019190039,1341000
1019190053,2756000
1019190059,1867000
1019190060,511000
1019190061,315000
1019190062,219000
1019190063,768000
1019190064,642000
1019190161,298000
1019191001,76903
1019191002,55352
1019191003,73566
1019191004,67620
1019191005,73566
1019191006,67620
1019191007,73566
1019191008,67620
1019191009,73566
1019191010,67620
1019197501,0
1019200001,763000
1019200002,354000
1019200003,790000
1019200004,286000
1019200005,813000
1019200006,813000
1019200007,4271000
1019200010,1210000
1019200012,1210000
1019200014,1210000
1019200015,1596000
1019200017,1596000
1019200018,2232000
1019200020,1210000
1019200022,1210000
1019200023,1210000
1019200025,1735000
1019200026,2756000
1019200029,13373000
1019200040,243000
1019200041,799000
1019200042,781000
1019200043,654000
1019200044,164000
1019200045,666000
1019200046,346000
1019200047,765000
1019200048,1094000
1019200049,1022000
1019200050,987000
1019200051,1187000
1019200052,327000
1019200053,298000
1019200054,882000
1019200055,215000
1019200056,215000
1019200057,286000
1019200058,262000
1019200059,461000
1019200060,455000
1019200062,494000
1019200063,343000
1019200064,318000
1019200102,343000
1019200141,905000
1019200143,268000
1019200146,398000
1019200147,392000
1019200150,1139000
1019200152,262000
1019200154,262000
1019200156,846000
1019200158,262000
1019210001,7837000
1019210007,774000
1019210009,334000
1019210010,1850000
1019210013,954000
1019210014,331000
1019210015,358000
1019210016,466000
1019210017,2000000
1019210018,183000
1019210019,587000
1019210020,322000
1019210021,845000
1019210022,322000
1019210023,957000
1019210024,906000
1019210025,266000
1019210026,979000
1019210027,1106000
1019210028,266000
1019210029,801000
1019210030,688000
1019210031,515000
1019210032,317000
1019210033,312000
1019210034,1679000
1019210036,210000
1019210037,954000
1019210038,1105000
1019210040,1744000
1019210042,1773000
1019210044,856000
1019210045,872000
1019210046,1652000
1019210049,447000
1019210050,2001000
1019210051,914000
1019210055,1430000
1019210057,1218000
1019210109,959000
1019210114,480000
1019210115,1159000
1019210117,1112000
1019210118,971000
1019210122,286000
1019210124,298000
1019210126,266000
1019210128,288000
1019211001,80321
1019211002,95559
1019211003,111564
1019211004,96998
1019211005,96998
1019211006,111564
1019211007,96998
1019211008,96998
1019211101,794606
1019211102,1191908
1019217501,0
1019217502,0
1019220001,993000
1019220003,2158000
1019220006,692000
1019220009,752000
1019220011,821000
1019220013,1118000
1019220014,2424000
1019220017,976000
1019220020,1838000
1019220024,2305000
1019220036,153000
1019220041,5043000
1019220049,1777000
1019220053,1562000
1019220054,1219000
1019220057,1251000
1019220058,435000
1019220059,575000
1019220060,575000
1019220061,3231000
1019220154,1159000
1019220155,1150000
1019220156,1573000
1019220160,607000
1019221001,230321
1019221002,206679
1019221003,179965
1019221004,96072
1019221005,109370
1019221006,88766
1019221007,96072
1019221008,109370
1019221009,88766
1019221010,96072
1019221011,109370
1019221012,88766
1019221013,96072
1019221014,109370
1019221015,88766
1019221016,96072
1019221017,109370
1019221018,88766
1019227501,0
1019230001,17506000
1019230014,2514000
1019230018,114000
1019230019,587000
1019230020,511000
1019230021,443000
1019230029,4070000
1019230035,916000
1019230036,630000
1019230037,693000
1019230038,4695000
1019230049,1261000
1019230052,138000
1019230053,2794000
1019230060,911000
1019230061,755000
1019230160,501000
1019231001,335633
1019231002,139026
1019231003,329521
1019231004,246142
1019231005,239403
1019231006,245548
1019231007,250591
1019231008,225667
1019231009,161585
1019231010,205159
1019231011,186164
1019231012,178875
1019231013,158702
1019231014,169717
1019231015,174803
1019231016,225667
1019231017,161240
1019231018,205494
1019231019,186164
1019231020,178875
1019231021,158702
1019231022,169717
1019231023,174803
1019231024,225667
1019231025,161240
1019231026,205494
1019231027,186164
1019231028,178875
1019231029,158702
1019231030,169717
1019231031,174803
1019231032,225667
1019231033,161240
1019231034,205494
1019231035,186164
1019231036,178875
1019231037,158702
1019231038,169717
1019231039,174803
1019231040,356389
1019231041,391831
1019231042,337577
1019231043,355201
1019231044,426884
1019231045,470156
1019231046,404585
1019231047,427856
1019237501,0
1019240001,917000
1019240002,1338000
1019240003,736000
1019240004,1712000
1019240005,817000
1019240006,817000
1019240007,335000
1019240008,335000
1019240009,721000
1019240010,721000
1019240021,13023000
1019240027,807000
1019240029,1122000
1019240032,992000
1019240033,834000
1019240034,1291000
1019240035,830000
1019240036,1108000
1019240052,1454000
1019240058,1075000
1019240061,920000
1019240062,1486000
1019240064,736000
1019240104,713000
1019240160,753000
1019241001,1024533
1019241002,711467
1019241003,14000
1019241004,14000
1019241005,14000
1019241006,14000
1019241007,14000
1019241008,14000
1019241009,14000
1019241010,14000
1019241011,14000
1019241012,14000
1019241013,14000
1019241014,14000
1019241015,14000
1019241016,14000
1019241017,14000
1019241018,14000
1019241019,68208
1019241020,54567
1019241021,40926
1019241022,55618
1019241023,72406
1019241024,53517
1019241025,70307
1019241026,70307
1019241027,47221
1019241028,66110
1019241029,94443
1019241030,65061
1019241031,44073
1019241032,64013
1019241033,56665
1019241034,78702
1019241035,57716
1019241036,74505
1019241037,74505
1019241038,49322
1019241039,70307
1019241040,99690
1019241041,69259
1019241042,46172
1019241043,68208
1019241044,60864
1019241045,82901
1019241046,61913
1019241047,78702
1019241048,78702
1019241049,51420
1019241050,74505
1019241051,104936
1019241052,73456
1019241053,48271
1019241054,72406
1019241055,65061
1019241056,87097
1019241057,66110
1019241058,82901
1019241059,82901
1019241060,53517
1019241061,78702
1019241062,110184
1019241063,77654
1019241064,50369
1019241065,76603
1019241066,69259
1019241067,91293
1019241068,70307
1019241069,87097
1019241070,87097
1019241071,55618
1019241072,82901
1019241073,117528
1019241074,82901
1019241075,53517
1019241076,81851
1019241077,75556
1019241078,125923
1019241079,131171
1019241080,146911
1019241081,162651
1019241082,136419
1019241106,422558
1019241107,1286442
1019247501,0
1019247502,0
1019250001,2165000
1019250002,1364000
1019250005,1373000
1019250013,2035000
1019250015,3329000
1019250019,4692000
1019250025,6857000
1019250029,3523000
1019250036,2753000
1019250038,1760000
1019250040,1760000
1019250047,1177000
1019250050,2448000
1019250061,1682000
1019250063,715000
1019251101,338000
1019251102,1056067
1019251103,524004
1019251104,4296817
1019251105,669111
1019257501,0
1019260001,1817000
1019260006,1187000
1019260007,920000
1019260008,325000
1019260009,564000
1019260011,967000
1019260012,306000
1019260013,362000
1019260014,1075000
1019260015,1255000
1019260016,602000
1019260017,6459000
1019260027,462000
1019260029,2085000
1019260033,3235000
1019260035,2666000
1019260037,867000
1019260050,1025000
1019260051,1476000
1019260052,255000
1019260053,330000
1019260054,249000
1019260055,1130000
1019260056,268000
1019260057,1125000
1019260058,330000
1019260059,357000
1019260060,342000
1019260061,871000
1019260111,250000
1019260113,255000
1019260115,974000
1019260149,1647000
1019260151,254000
1019260153,330000
1019270001,4100066
1019270002,521000
1019270003,587000
1019270004,834000
1019270005,351000
1019270006,845000
1019270007,930000
1019270008,930000
1019270009,253000
1019270010,444000
1019270011,1158000
1019270012,475000
1019270013,1184000
1019270014,1859000
1019270015,956000
1019270016,956000
1019270017,921000
1019270019,1859000
1019270020,971000
1019270021,956000
1019270022,2426000
1019270023,2679000
1019270024,1611000
1019270025,1285000
1019270026,1075000
1019270027,780000
1019270028,1244000
1019270029,1455000
1019270031,1288000
1019270033,3493000
1019270038,1041000
1019270039,1163000
1019270040,248000
1019270041,1339000
1019270042,703000
1019270043,271000
1019270044,458000
1019270045,545000
1019270046,501000
1019270048,614000
1019270049,865000
1019270051,473000
1019270052,520000
1019270053,623000
1019270055,368000
1019270056,834000
1019270058,834000
1019270059,1700000
1019270061,1798000
1019270062,0
1019270063,739000
1019270064,739000
1019270106,845000
1019270108,253000
1019270110,325000
1019270112,1181000
1019270126,252000
1019270138,1166000
1019270139,463000
1019270141,1353000
1019270142,1255000
1019280001,339000
1019280002,572000
1019280005,905000
1019280007,1248000
1019280009,1032000
1019280010,1035000
1019280011,1035000
1019280012,1164000
1019280013,278000
1019280014,0
1019280015,278000
1019280016,1206000
1019280017,1337000
1019280018,236000
1019280019,1092000
1019280020,1741000
1019280021,1818000
1019280022,229000
1019280023,229000
1019280024,164000
1019280025,1138000
1019280026,263000
1019280027,965000
1019280029,739000
1019280030,525000
1019280033,745000
1019280034,2951000
1019280036,1329000
1019280037,252000
1019280038,379000
1019280039,1060000
1019280040,336000
1019280041,104000
1019280042,1175000
1019280043,914000
1019280044,281000
1019280045,1745000
1019280046,1745000
1019280047,744000
1019280048,912000
1019280050,250000
1019280051,218000
1019280052,940000
1019280053,515000
1019280056,447000
1019280057,648000
1019280059,657000
1019280061,984000
1019280104,195000
1019280105,195000
1019280106,288000
1019280107,1350000
1019280108,1042000
1019280119,970000
1019280121,229000
1019280122,229000
1019280123,229000
1019280125,1075000
1019280126,1555000
1019280137,252000
1019280138,252000
1019280141,166000
1019280143,247000
1019280148,218000
1019280149,886000
1019280151,1020000
1019280152,222000
1019280155,2072000
1019281001,108784
1019281002,97242
1019281003,97242
1019281004,97242
1019281005,194490
1019281101,201526
1019281102,203693
1019281103,212781
1019281201,194084
1019281202,139222
1019281203,139222
1019281204,139222
1019281205,122055
1019281206,134196
1019281207,189396
1019281208,135878
1019281209,135878
1019281210,135878
1019281211,119060
1019281212,130909
1019281301,353143
1019281302,168179
1019281303,168179
1019281304,386499
1019281401,319550
1019281402,136950
1019281403,136950
1019281404,319550
1019281501,1363000
1019281502,1628000
1019281503,300000
1019281504,158541
1019281505,120351
1019281506,137060
1019281507,131826
1019281508,116735
1019281509,77554
1019281510,75093
1019281511,75919
1019281512,163792
1019281513,168877
1019281514,120351
1019281515,137060
1019281516,131826
1019281517,116735
1019281518,77554
1019281519,75093
1019281520,75919
1019281521,162322
1019281522,191663
1019281523,172147
1019281524,120351
1019281525,137060
1019281526,131826
1019281527,116735
1019281528,77554
1019281529,75093
1019281530,75919
1019281531,172312
1019281532,203303
1019281533,172147
1019281534,120351
1019281535,137060
1019281536,132635
1019281537,116735
1019281538,77554
1019281539,75093
1019281540,75919
1019281541,172312
1019281542,203303
1019281543,123785
1019281544,119360
1019281545,162322
1019281546,111319
1019281547,207398
1019281548,131496
1019281549,75424
1019281550,181343
1019281551,175432
1019281552,123785
1019281553,119360
1019281554,162322
1019281555,111319
1019281556,207398
1019281557,131496
1019281558,75424
1019281559,181343
1019281560,175432
1019281561,123785
1019281562,119360
1019281563,162322
1019281564,111319
1019281565,207398
1019281566,131496
1019281567,256767
1019281569,175432
1019281570,140016
1019281571,232330
1019281572,219039
1019281573,223315
1019281574,144111
1019281575,201504
1019281576,140841
1019281577,232330
1019281578,219039
1019281579,223315
1019281580,144111
1019281581,201504
1019281582,140841
1019281583,232330
1019281584,219039
1019281585,223315
1019281586,121490
1019281587,201504
1019281588,269051
1019281589,260862
1019281590,255281
1019281591,125915
1019281592,216595
1019281601,1206921
1019281602,1206921
1019281701,334017
1019281702,167083
1019281703,167083
1019287501,0
1019287502,0
1019287503,0
1019287504,0
1019287505,0
1019287506,0
1019287507,0
1019287508,0
1019290001,1122000
1019290003,1573000
1019290006,2311000
1019290008,453000
1019290009,1817000
1019290011,1234000
1019290012,246000
1019290013,245000
1019290014,201000
1019290015,1202000
1019290017,6405000
1019290023,202000
1019290024,1600000
1019290025,348000
1019290026,838000
1019290027,297000
1019290029,8926000
1019290057,5785000
1019290108,1544000
1019290111,253000
1019290113,238000
1019290124,223000
1019290126,1032000
1019291001,238000
1019291002,85584
1019291003,134433
1019291004,122253
1019291005,116102
1019291006,64104
1019291007,140391
1019291008,134433
1019291009,128343
1019291010,122253
1019291011,116102
1019291101,288026
1019291102,185687
1019291103,193270
1019291104,208424
1019291105,223594
1019291201,1180023
1019291202,1303856
1019291203,1303856
1019291301,104963
1019291302,149867
1019291303,88124
1019291304,82511
1019291305,89808
1019291306,95421
1019291307,162777
1019291308,60059
1019291309,67356
1019291310,149867
1019291311,106647
1019291312,151551
1019291313,89808
1019291314,84195
1019291315,89808
1019291316,112260
1019291317,161093
1019291318,61743
1019291319,67356
1019291320,151551
1019291321,101034
1019291322,157164
1019291323,106647
1019291324,179616
1019291325,168390
1019291326,224520
1019291327,99350
1019291328,155480
1019291329,213294
1019291330,168390
1019291331,106647
1019291332,101034
1019291333,99911
1019291334,157164
1019291335,95421
1019291336,112260
1019291337,168390
1019291338,106647
1019291339,101034
1019291340,100473
1019291341,157164
1019291342,213294
1019291343,168390
1019291344,224520
1019291345,920000
1019291346,64660
1019291347,19225000
1019297501,0
1019297502,0
1019297503,0
1019297504,0
1019300001,4116000
1019300030,28194000
1019300037,8017000
1019300040,7477000
1019300041,7465000
1019300044,15516000
1019300049,4576000
1019300050,3525000
1019300051,6722000
1019300053,4032000
1019300055,4306000
1019300057,3082000
1019300059,11778000
1019301101,323672
1019301102,402193
1019301103,209057
1019301104,209057
1019301105,209057
1019301106,209057
1019301107,209057
1019301108,209057
1019301109,209057
1019301110,209057
1019301111,254683
1019307501,0
1019310001,8386000
1019310006,13517458
1019310010,8689000
1019310012,4948000
1019310015,4305000
1019310017,8027000
1019310019,3970000
1019310021,29388000
1019310027,12911000
1019310036,4470000
1019310056,714000
1019310061,1021000
1019310063,1911000
1019310064,1120000
1019320001,1140000
1019320002,1149000
1019320004,1728000
1019320005,805000
1019320007,128000
1019320008,621000
1019320009,138000
1019320010,14617000
1019320029,377000
1019320033,8870000
1019320057,257000
1019320058,292000
1019320059,311000
1019320060,256000
1019320061,620000
1019320062,700000
1019320107,357000
1019320157,257000
1019320159,275000
1019320160,134000
1019330001,55368000
1019330020,55001000
1019330021,0
1019330026,2615000
1019330027,2403000
1019330030,44000
1019330032,158000
1019330045,0
1019330050,40320000
1019370001,3614000
1019370005,933000
1019370006,183000
1019370007,122000
1019370008,1272000
1019370009,978000
1019370010,139000
1019370011,1005000
1019370012,296000
1019370013,319000
1019370014,261000
1019370015,1310000
1019370016,213000
1019370017,855000
1019370018,281000
1019370019,233000
1019370020,305000
1019370021,875000
1019370022,292000
1019370023,951000
1019370024,227000
1019370025,812000
1019370026,1033000
1019370027,888000
1019370028,115000
1019370029,562000
1019370031,2212146
1019370036,1737000
1019370037,1015000
1019370038,286000
1019370039,1092000
1019370040,1317000
1019370041,857000
1019370042,903000
1019370043,994000
1019370044,329000
1019370045,779000
1019370046,215000
1019370047,890000
1019370048,300000
1019370049,961000
1019370050,1395000
1019370051,319000
1019370052,1085000
1019370053,302000
1019370054,1124000
1019370055,1327000
1019370056,873000
1019370057,925000
1019370058,238000
1019370059,246000
1019370060,1228000
1019370105,216000
1019370107,238000
1019370110,243000
1019370112,1425000
1019370114,254000
1019370116,146000
1019370118,1771000
1019370119,233000
1019370121,241000
1019370123,135000
1019370125,943000
1019370137,286000
1019370139,1083000
1019370141,1246000
1019370143,133000
1019370145,278000
1019370146,875000
1019370148,244000
1019370150,97000
1019370152,1085000
1019370154,966000
1019370157,1026000
1019370159,292000
1019380001,2916000
1019380005,372000
1019380006,1170000
1019380007,560000
1019380008,1040000
1019380009,967000
1019380010,973000
1019380011,200000
1019380012,879000
1019380013,976000
1019380014,1351000
1019380015,214000
1019380016,1078000
1019380017,1403000
1019380018,1309000
1019380019,1303000
1019380020,959000
1019380024,164000
1019380029,1114000
1019380030,981000
1019380031,896000
1019380032,2645000
1019380033,844000
1019380034,844000
1019380035,844000
1019380036,1091000
1019380038,1658000
1019380039,1059000
1019380041,1059000
1019380043,448000
1019380044,781000
1019380046,1354000
1019380050,6705908
1019380105,1102000
1019380107,215000
1019380108,215000
1019380111,229000
1019380112,229000
1019380116,978000
1019380118,788000
1019380124,1213000
1019390001,761000
1019390002,500000
1019390003,897000
1019390004,1370000
1019390005,5060000
1019390011,21219000
1019390026,7706000
1019390029,745000
1019390030,1129000
1019390032,606000
1019390033,606000
1019390034,606000
1019390035,606000
1019390036,529000
1019390040,1145000
1019390061,1330686
1019390062,897000
1019390063,396000
1019390133,606000
1019400001,385000
1019400003,2860000
1019400005,302000
1019400007,347000
1019400008,840000
1019400010,920000
1019400011,149000
1019400012,149000
1019400013,805000
1019400019,543000
1019400020,238000
1019400021,956000
1019400022,1021000
1019400025,992000
1019400026,820000
1019400029,1615000
1019400031,229000
1019400035,19800000
1019400039,799000
1019400042,702000
1019400043,362000
1019400044,1201000
1019400045,1473000
1019400048,1453000
1019400053,376085
1019400054,352096
1019400055,679000
1019400056,124000
1019400060,1196000
1019400061,1385000
1019400107,1338000
1019400112,1087000
1019400114,188000
1019400115,896000
1019400121,1008000
1019400122,306000
1019400124,243000
1019400126,304000
1019400128,572000
1019400129,359000
1019400131,271000
1019400141,271000
1019400143,461000
1019400152,273000
1019401001,129103
1019401002,157803
1019401003,135348
1019401004,146616
1019401005,64414
1019401006,78716
1019401101,87200
1019401102,87200
1019401103,87200
1019401104,87200
1019401105,87200
1019401106,87200
1019401107,87200
1019401108,87200
1019401109,87200
1019401110,87200
1019401201,81467
1019401202,84403
1019401203,68151
1019401204,107408
1019401205,68151
1019401206,107408
1019401207,88127
1019401208,85879
1019401209,88127
1019401210,85879
1019401301,148341
1019401302,130797
1019401303,109452
1019401304,81889
1019401305,77470
1019401306,104967
1019401307,76726
1019401308,99807
1019401309,108283
1019401310,127269
1019407501,0
1019407502,0
1019407503,0
1019407504,0
1019410001,2518000
1019410003,534000
1019410006,897000
1019410007,924000
1019410008,773000
1019410010,924000
1019410011,897000
1019410012,773000
1019410013,773000
1019410014,897000
1019410015,160000
1019410016,160000
1019410017,0
1019410018,897000
1019410020,1543000
1019410022,1425000
1019410023,897000
1019410024,773000
1019410025,773000
1019410026,1594000
1019410027,447000
1019410029,1383000
1019410030,683000
1019410031,971000
1019410032,979000
1019410033,1153000
1019410034,1037000
1019410036,1012000
1019410038,1439000
1019410040,1211000
1019410041,892000
1019410042,1093000
1019410043,1046000
1019410044,309000
1019410045,1164000
1019410046,334000
1019410047,1236000
1019410048,318000
1019410049,1172000
1019410050,250000
1019410051,324000
1019410052,238000
1019410053,356000
1019410054,830000
1019410055,250000
1019410056,238000
1019410057,1118000
1019410058,1086000
1019410059,319000
1019410060,485000
1019410061,2044000
1019410062,923000
1019410140,211000
1019410142,238000
1019410144,250000
1019410146,917000
1019410148,1046000
1019410150,299000
1019410153,1078000
1019410155,1199000
1019410156,372000
1019410159,409000
1019411001,217368
1019411002,173109
1019411003,172993
1019411004,174900
1019411005,224629
1019411101,113630
1019411102,144620
1019411103,61980
1019411104,61980
1019411105,72310
1019411106,72310
1019411107,77475
1019411108,77475
1019411109,82640
1019411110,82640
1019411111,92970
1019411112,92970
1019417501,0
1019417502,0
1019420006,1373000
1019420007,1007000
1019420008,905000
1019420009,1262000
1019420010,229000
1019420011,243000
1019420012,1223000
1019420013,1145000
1019420014,757000
1019420015,380000
