X,Y,GISPROPNUM,LOCATION,WATERFRONT,SIGNNAME,BOROUGH,COMFORTSTA,TYPECATEGO,EAPPLY,SHAPE_area,SHAPE_len,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
1043910.245247409678996,155343.556840502889827,Q313,Arverne Blvd. bet. Beach 56 St. and Beach 54 St.,N,Arverne Playground,Q,N-CONFSTA-PARK,Playground,Arverne Playground,50863.21651870000,906.05040878700,11692,B5,G6350,S
1043525.283118701539934,155481.590305019344669,Q382,Arverne Blvd. bet. Beach 57 St. and Beach 56 St.,N,Cardozo Playground,Q,N-CONFSTA-PARK,Jointly Operated Playground,Cardozo Playground,92641.46514990000,1369.47792686000,11692,B5,G6350,S
1012717.187077815877274,209395.302401519176783,Q341D,BQE bet. 43 Ave. and Queens Blvd.,N,Sperge Park,Q,N-CONFSTA-PARK,Strip,Sperge Park,15623.65071630000,975.62003243800,11377,B5,G6350,S
1016318.824927208595909,217055.073304293357069,Q085,"30 Ave., 25 Ave. bet. 84 St. and 85 St.",N,Gorman Playground,Q,N-CONFSTA-PARK,Neighborhood Park,Gorman Playground,124744.05484200000,1616.46732313000,11370,B5,G6350,S
1012523.412697859341279,209579.871632077527465,Q341B,"43 Ave. bet. 66 St. and 67 St., BQE",N,Latham Park,Q,N-CONFSTA-PARK,Triangle/Plaza,Latham Park,823.51299130400,138.83031531300,11377,B5,G6350,S
986907.249624173971824,207361.023337881080806,M089,"Broadway To 4 Ave., E 14 St. To E 17 St.",N,Union Square Park,M,Y-CONFSTA-PARK,Triangle/Plaza,Union Square Park,283487.57743300003,2825.99893709000,10003,B5,G6350,S
990323.04000272450503,208878.851510091975797,M263,"E. 26 St. To E. 28 St., 2 Ave.",N,Bellevue South Park,M,N-CONFSTA-PARK,Neighborhood Park,Bellevue South Park,71654.68314500000,1228.36456467000,10016,B5,G6350,S
1035768.059266165364534,239357.60576636280166,X191A,Throgg's Neck Exwy at Pennyfield Ave. and Elisworth Ave.,Y,Bicentennial Veterans Memorial Park,X,N-CONFSTA-PARK,Neighborhood Park,Bicentennial Veterans Memorial Park,414475.05817400001,3113.38127052000,10465,B5,G6350,S
993906.388885069871321,213326.765480836213101,M256,"E. 48 St. To E. 49 St., FDR",N,MacArthur Park,M,Y-CONFSTA-PARK,Playground,MacArthur Park,13604.48830260000,553.73256154600,10017,B5,G6350,S
1020422.476354138110764,215720.293651821208186,Q441,32 Ave. bet. 99 St. and 100 St.,N,Fisher Pool,Q,N-CONFSTA-PARK,Buildings/Institutions,Fisher Pool,35354.95486770000,918.96330451900,11369,B5,G6350,S
998605.106597009114921,214637.547415706503671,Q104,"Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St.",Y,Queensbridge Park,Q,Y-CONFSTA-PARK,Community Park,Queensbridge Park,903583.58129400003,7376.26814529000,11101,B5,G6350,S
1024432.749222758808173,267856.738471670949366,X188,Matilda Ave. to Carpenter Ave. bet. E. 239 St. and E. 240 St.,N,Wakefield Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Wakefield Playground,38992.18936110000,791.90357994200,10470,B5,G6350,S
1027108.335175629821606,261512.910340618604096,X165,Schieffelin Ave. bet. E. 266 Dr. and E. 229 St.,N,Edenwald Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Edenwald Playground,101979.16605200000,1879.32559575000,10466,B5,G6350,S
1028609.152523597353138,261897.530212641111575,X193,Crawford Ave. at Baychester Ave.,N,Stars & Stripes Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Stars & Stripes Playground,115297.95773100000,1547.99953384000,10466,B5,G6350,S
1029018.684091489645652,262497.54634758271277,X046,E. 233 St. bet. Seton Ave. and Baychester Ave.,N,Seton Falls Park,X,N-CONFSTA-PARK,Nature Area,Seton Falls Park,1525005.14776999992,6239.49614301000,10466,B5,G6350,S
1031304.343036902253516,259958.359006329847034,X268,New England Thruway bet. Co-op City Blvd. and Rombouts Ave,N,Givans Creek Woods,X,N-CONFSTA-PARK,Nature Area,Givans Creek Woods,440243.06933299999,4541.23623091000,10475,B5,G6350,S
956411.554375348612666,152999.426627562061185,R067,Dongan Hills Ave. and Jefferson St.,N,Gen. Douglas MacArthur Park,R,Y-CONFSTA-PARK,Community Park,Gen. Douglas MacArthur Park,223703.06763000001,2424.04366789000,10306,B5,G6350,S
990209.844023554585874,209610.50722657633014,M265,"N/s E. 29 St., W/s 2 Ave.",N,Vincent F. Albano Jr. Playground,M,N-CONFSTA-PARK,Playground,Vincent F. Albano Jr. Playground,15828.64319170000,580.58464461200,10016,B5,G6350,S
1001485.300038894638419,236410.534821921843104,M110,"W. 138 St., bet.ween Lenox Ave. and 5 Ave.",N,William McCray Playground,M,N-CONFSTA-PARK,Playground,William McCray Playground,20558.74013440000,606.54952700700,10037,B5,G6350,S
1000348.514573778375052,229715.884300564473961,M111,E. 115 St. bet.ween 3 Ave. and Lexington Ave.,N,James Weldon Johnson Playground,M,N-CONFSTA-PARK,Jointly Operated Playground,James Weldon Johnson Playground,45631.21879100000,1189.61250003000,10029,B5,G6350,S
1025162.78540446900297,248646.723097734764451,X163,Morris Park Ave. bet. Haight Ave. and Tomlinson Ave.,N,Loreto Playground,X,N-CONFSTA-PARK,Community Park,Loreto Playground,95994.18425320000,1357.20535564000,10461,B5,G6350,S
992871.470562940347008,213374.269750140432734,M203C,E. 47 St. bet.ween 1 Ave. and 2 Ave.,N,Dag Hammarskjold Plaza,M,N-CONFSTA-PARK,Triangle/Plaza,Dag Hammarskjold Plaza,69061.49035030000,1520.69429281000,10017,B5,G6350,S
1041270.971570014138706,155587.226985496934503,Q443,"Beach 65 St. to Beach 66 St., Beach Channel Dr.",N,Almeda Playground,Q,N-CONFSTA-PARK,Jointly Operated Playground,Almeda Playground,63067.17943050000,1347.59194881000,11692,B5,G6350,S
1020792.557981147314422,257634.589272007695399,X214,Olinville Ave. at Rosewood St.,N,Magenta Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Magenta Playground,39186.21677270000,880.62854487800,10467,B5,G6350,S
1021176.370114561519586,259004.641788340115454,X095,White Plains Rd. bet. E. 212 St. and Magenta St.,N,Williamsbridge Square,X,N-CONFSTA-PARK,Triangle/Plaza,Williamsbridge Square,52541.77748340000,1616.69977457000,10467,B5,G6350,S
1022462.739834300940856,260023.392557313374709,X169,Barnes Ave. bet. E. 216 St. and E. 215 St.,N,Agnes Haywood Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Agnes Haywood Playground,56435.39911560000,1000.08185445000,10467,B5,G6350,S
1021444.264161241124384,257981.463907440629555,X161,Magenta St. bet. Holland Ave. and Cruger Ave.,N,Gun Hill Playground,X,Y-CONFSTA-PARK,Playground,Gun Hill Playground,29547.07425800000,703.08148274500,10467,B5,G6350,S
1023356.157814547652379,262692.774404591240454,X141,E. 226 St. bet. White Plains Rd. and Barnes Ave.,N,Rienzi Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Rienzi Playground,53897.85322810000,928.88552087400,10466,B5,G6350,S
986297.320760316913947,201457.850444855343085,M105,E. Houston St. To Canal St. bet.ween Chrystie St. and Forsyth St.,N,Sara D. Roosevelt Park,M,Y-CONFSTA-PARK,Neighborhood Park,Sara D. Roosevelt Park,342723.67559699999,6202.95257447000,10002,B5,G6350,S
985586.20508605230134,198007.058196760626743,M206,"Cherry St. To Water St., W. Catherine Slip To Market Slip",N,Tanahey Playground,M,N-CONFSTA-PARK,Neighborhood Park,Tanahey Playground,58980.02129270000,1230.10590055000,10002,B5,G6350,S
983990.980033487197943,205678.068227247626055,M125C,"Ave. Of Americas, W. 3 St. and W. 4 St.",N,West 4th Street Courts,M,N-CONFSTA-PARK,Playground,West 4th Street Courts,17931.60540600000,643.86094640300,10012,B5,G6350,S
992748.108506993856281,211851.087114304944407,M158,"1 Ave., E. 41 St. To E. 42 St.",N,Robert Moses Playground,M,Y-CONFSTA-PARK,Playground,Robert Moses Playground,47612.37519580000,1481.17099050000,10017,B5,G6350,S
1007325.775957957026549,232335.89235111020389,X182,E. 135 St. bet. Cypress Ave. and St Ann's Ave.,N,Millbrook Playground,X,N-CONFSTA-PARK,Playground,Millbrook Playground,44425.50445730000,885.03898329500,10454,B5,G6350,S
1021594.728947839466855,259965.095937517588027,X084,White Plains Rd. bet. E. 213 St. and E. 215 St.,N,D'Onofrio Square,X,N-CONFSTA-PARK,Triangle/Plaza,D'Onofrio Square,17268.24189330000,874.96798989200,10467,B5,G6350,S
1005133.467272146954201,232657.515814915357623,X041,Bruckner Blvd. bet. Willis Ave. and Brown Pl.,N,Pulaski Park,X,N-CONFSTA-PARK,Recreation Field/Courts,Pulaski Park,63423.00696570000,1201.44526342000,10454,B5,G6350,S
1005883.877388483379036,233196.719112751801731,X272A,E. 136 St. bet. Brown Pl. and Willis Ave.,N,Wanaqua Garden,X,N-CONFSTA-PARK,Garden,Wanaqua Garden,9952.21269515000,399.36677410700,10454,B5,G6350,S
1007225.05200710950885,234205.407029174355557,X103,E. 141 St. bet. Brook Ave. and St Ann's Ave.,N,People's Park,X,N-CONFSTA-PARK,Playground,People's Park,61006.49924410000,1209.43075490000,10454,B5,G6350,S
1006569.713445687084459,233996.195173873129534,X238,E. 139 St. bet. Brook Ave. and Willis Ave.,N,Saw Mill Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Saw Mill Playground,39160.79502040000,791.84313559600,10454,B5,G6350,S
1006745.075449347496033,234226.671934537647758,X246,Brook Ave. bet. E. 141 St. and E. 140 St.,N,Brook Park,X,N-CONFSTA-PARK,Garden,Brook Park,34162.75534090000,930.31481956100,10454,B5,G6350,S
1007117.966841930523515,233624.078744133701548,X285,E. 139 St. and St Ann's Ave.,N,Padre Plaza,X,N-CONFSTA-PARK,Garden,Padre Plaza,16703.66719940000,635.21206223400,10454,B5,G6350,S
1007675.137239155359566,232803.764117852173513,X277,E. 138 St. bet. Cypress Ave. and St Ann's Ave.,N,St. Luke's Park,X,N-CONFSTA-PARK,Garden,St. Luke's Park,19117.79275870000,568.20270008900,10454,B5,G6350,S
1007601.06212110852357,232723.718103744584369,X277A,E. 137 St. bet. Cypress Ave. and St. Ann's Ave.,N,United We Stand Garden,X,N-CONFSTA-PARK,Garden,United We Stand Garden,7374.11317091000,348.81882736700,10454,B5,G6350,S
1007666.474316537729464,232687.422142061230261,X277B,E. 137 St. bet. St Ann's Ave and Cypress Ave.,N,Sunflower Garden,X,Y-CONFSTA-PARK,Garden,Sunflower Garden,7944.34598626000,359.95774112600,10454,B5,G6350,S
1035813.199151277076453,154494.286743618169567,Q499,Beach Channel Dr. bet. Beach 89 St. Old Beach 88 St.,Y,Park,Q,N-CONFSTA-PARK,Undeveloped,Park,149747.34589900001,1844.42204487000,11693,B5,G6350,S
986535.279142255312763,204857.441556592908455,M276,Lafayette St. bet. Astor Pl. and E. 4 St.,N,The Public Theater,M,N-CONFSTA-PARK,Buildings/Institutions,The Public Theater,31273.07208880000,818.02569515800,10003,B5,G6350,S
990222.303417926537804,202073.331253423384624,M354,E. 4 St. bet. Ave. C and Ave. D,N,Orchard Alley Garden,M,N-CONFSTA-PARK,Garden,Orchard Alley Garden,10079.22792480000,404.70981592500,10009,B5,G6350,S
1005745.211559285176918,236511.275925289228326,X155,E. 148 St. bet. Morris Ave. and College Ave.,N,Patterson Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Patterson Playground,122128.91677800000,1726.56047878000,10451,B5,G6350,S
1006038.15507218753919,235743.066854534146842,X200,"3 Ave. bet. E, 145 St. and E. 144 St.",N,Clark Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Clark Playground,32138.80516600000,834.79943389700,10454,B5,G6350,S
1004319.738712798338383,234639.352686722035287,X023,"Lincoln Av, Third Av, bet. E 137 St and E 138 St",N,Graham Triangle,X,N-CONFSTA-PARK,Triangle/Plaza,Graham Triangle,5498.55096895000,436.34435521600,10451,B5,G6350,S
1005574.995438962825574,234734.181548842956545,X217,E 141 St to E 140 St bet. Willis Av and Alexander Av,N,Willis Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Willis Playground,81238.89538540000,1719.24444077000,10454,B5,G6350,S
1004091.434023173991591,237136.86568015566445,X106,E 146 St bet. Walton Av and Grand Concourse,N,Garrison Playground,X,N-CONFSTA-PARK,Playground,Garrison Playground,31130.72505930000,785.18806116600,10451,B5,G6350,S
1015980.661216930719092,245422.449403277016245,X148I2,N/B Cross Bronx Exwy bet. Crotona Pkwy and Daly Av,N,Park,X,N-CONFSTA-PARK,Strip,Strip,2086.74216881000,400.09431070200,10460,B5,G6350,S
1015466.003842844045721,245793.644938495534007,X148I,N/B Cross Bronx Exwy bet. Marimon Av and Crotona Pkwy,N,Park,X,N-CONFSTA-PARK,Strip,Strip,8886.07330371000,1288.54652748000,10460,B5,G6350,S
1013580.882803815649822,246791.888037827418884,X148G,N/B Cross Bronx Exwy bet. Belmont Av and Arthur Av,N,Park,X,N-CONFSTA-PARK,Strip,Strip,1622.34109924000,683.89701380000,10457,B5,G6350,S
1006835.144267793046311,238202.578066468297038,X154,Courtlandt Av bet. E 154 St and E 155 St,N,Melrose Playground,X,N-CONFSTA-PARK,Playground,Melrose Playground,46937.15052350000,832.30744092800,10451,B5,G6350,S
1008036.022212867042981,238241.553166190627962,X347,Elton Ave. at E. 156 St.,N,Vogue Garden,X,N-CONFSTA-PARK,Garden,Vogue Garden,2069.93825330000,182.18989036100,10451,B5,G6350,S
1010010.151977460132912,237286.339475195360137,X194,E 156 St bet. Jackson Av and Forest Av,N,Captain Rivera Playground,X,Y-CONFSTA-PARK,Playground,Captain Rivera Playground,43050.31460940000,830.00313866700,10455,B5,G6350,S
1008829.486028798739426,237026.78212719145813,X345,St Ann's Ave. at Rae St.,N,St. Ann's Block Association Garden,X,N-CONFSTA-PARK,Garden,St. Ann's Block Association Garden,1152.92290046000,177.92887920400,10455,B5,G6350,S
1033165.658508266205899,211934.098494096775539,Q300,"Booth Memorial Ave., Crommelin St., Colden St. bet. College Pt. Blvd. and Kissena Blvd.",N,Kissena Corridor Park,Q,N-CONFSTA-PARK,Community Park,Kissena Corridor West,4578151.12789000012,20201.02924700000,11355,B5,G6350,S
1008741.391105707967654,236470.243293601786718,X276,Westchester Av bet. St Ann's Av and Eagle Ave,N,Eagle Slope,X,N-CONFSTA-PARK,Undeveloped,Eagle Slope,16474.24462180000,633.71990889000,10455,B5,G6350,S
1010040.894747118349187,236190.83505058469018,X314,E 151 St bet. Concord Av and Wales Av,N,Isla Verde Garden,X,N-CONFSTA-PARK,Garden,Isla Verde Garden,6581.64038739000,336.18111150600,10455,B5,G6350,S
1007465.531394969555549,238939.376856398448581,X338,E 158 St bet. Melrose Av and Courtlandt Av,N,Courtlandt Avenue Association Garden,X,N-CONFSTA-PARK,Garden,Courtlandt Avenue Association Garden,7404.06123365000,348.49531348200,10451,B5,G6350,S
1007038.331508392700925,231926.167623111105058,X138,E. 133 St. and Bruckner Blvd. bet. St Ann's Pl. and Cypress Ave.,N,Playground One Thirty Four CXXXIV,X,Y-CONFSTA-PARK,Neighborhood Park,Playground One Thirty Four CXXXIV,70231.77022730000,1760.37274465000,10454,B5,G6350,S
1033023.850213004625402,258409.989231376093812,X251,Co-op City Blvd. and the Hutch. River bet. Carver Loop and Bellamy Loop,N,Co-op City Field,X,N-CONFSTA-PARK,Recreation Field/Courts,Co-op City Field,147354.05532499999,1575.04562818000,10475,B5,G6350,S
982544.797619665041566,205162.038999685435556,M038,"Hudson St, St Luke's Pl, Clarkson St, 7 Av",N,James J Walker Park,M,N-CONFSTA-PARK,Neighborhood Park,James J Walker Park,72630.57793840001,1186.81925930000,10014,B5,G6350,S
1000503.241030833567493,247698.045398378046229,M099,W. 173 St. bet. Haven Ave. and Ft. Washington Ave.,N,J. Hood Wright Park,M,N-CONFSTA-PARK,Neighborhood Park,J. Hood Wright Park,291980.99991900002,2196.94034300000,10033,B5,G6350,S
987305.104357783915475,209866.079878352611559,M101,"Broadway, 5 Ave., W. 24 St. to W. 25 St.",N,Worth Square,M,N-CONFSTA-PARK,Triangle/Plaza,Worth Square,11738.58439900000,470.53975708300,10010,B5,G6350,S
1033404.736477665253915,157386.706018482393119,Q498,W. 19 Rd. bet Jamaica Bay and Cross Bay Blvd.,Y,Sunset Cove Park,Q,N-CONFSTA-PARK,Undeveloped,Sunset Cove Park,407629.89928399998,2698.52995794000,11693,B5,G6350,S
1000833.81776310945861,239011.720832306047669,M355,W. 146 St. bet. Fredrick Douglass Blvd. and Adam Clayton Powell Blvd.,N,Bradhurst Urban Renewal Park,M,Y-CONFSTA-PARK,Garden,Bradhurst Urban Renewal Park,19044.87122270000,578.96857770100,10039,B5,G6350,S
998867.268497691489756,191799.412365915777627,B474,Hart St. bet. Marcy Ave. and Tompkins Ave.,N,Hart To Hart,B,N-CONFSTA-PARK,Garden,Hart to Hart,14489.81191500000,487.08821687800,11206,B5,G6350,S
1033455.116249448154122,156610.435927570099011,Q467,Cross Bay Blvd. bet. W. 20 Rd. and Beach Channel,Y,Broad Channel American Park,Q,N-CONFSTA-PARK,Recreation Field/Courts,Broad Channel American Park,818214.89489899995,5231.17585784000,11693,B5,G6350,S
1000074.888937403564341,248355.086137558304472,M092A,"E/s Riverside Dr., Haven Ave., W. 176 St. To W. 178 St.",N,Haven Avenue,M,N-CONFSTA-PARK,Parkway,Haven Avenue,62853.28703850000,1622.18457552000,10032,B5,G6350,S
988413.703833276289515,215826.445316165685654,M093,"Broadway, W. 46 St. To W. 47 St., 7 Ave.",N,Father Duffy Square,M,N-CONFSTA-PARK,Triangle/Plaza,Father Duffy Square,3344.62930870000,343.53266161600,10036,B5,G6350,S
998046.50519644911401,240523.414166049915366,M095,"Broadway, W. 135 St. To W. 156 St.",N,Broadway Malls,M,N-CONFSTA-PARK,Mall,Broadway Malls,101855.15956099999,9895.69633421000,10031,B5,G6350,S
1000149.47861124004703,244318.706650024163537,M095A,"Broadway, W 156 St To W 168 St",N,Broadway Malls,M,N-CONFSTA-PARK,Mall,Broadway Malls,51700.08167250000,5546.08329948000,10032,B5,G6350,S
999385.40617417357862,235511.255655677232426,M096,"7 Ave., W. 110 St. To W. 152 St.",N,Adam Clayton Powell Jr. Malls,M,N-CONFSTA-GREENST,Mall,Adam Clayton Powell Jr. Malls,83006.88316270000,17293.63034000000,10027,B5,G6350,S
989375.764452273608185,223154.896697094023693,M097,"Broadway, Amsterdam Ave. and W. 73 St.",N,Verdi Square,M,N-CONFSTA-PARK,Triangle/Plaza,Verdi Square,4132.17087353000,387.99421595400,10023,B5,G6350,S
993060.82707338524051,231376.629378701240057,M085,"Broadway, W. 106 St., W. End Ave.",N,Straus Park,M,N-CONFSTA-PARK,Triangle/Plaza,Straus Park,3451.08994161000,310.23108232000,10025,B5,G6350,S
988687.17818447179161,206562.613979927147739,M086,"Rutherford Pl. To N D Perlman Pl., E 15 St. To E 17 St.",N,Stuyvesant Square,M,N-CONFSTA-PARK,Neighborhood Park,Stuyvesant Square,175916.95753000001,2583.56390772000,10003,B5,G6350,S
994747.057999217766337,235502.411539984837873,M087,"Riverside Dr., Claremont Ave. To W. 122 St.",N,Sakura Park,M,N-CONFSTA-PARK,Neighborhood Park,Sakura Park,90324.10528100000,1303.58407306000,10027,B5,G6350,S
989318.638403723831289,203943.158643534115981,M088,"Ave. A To Ave. B, E. 7 St. To E. 10 St.",N,Tompkins Square Park,M,Y-CONFSTA-PARK,Neighborhood Park,Tompkins Square Park,459504.22237600002,2711.72952039000,10009,B5,G6350,S
995874.4090446382761,232079.672154590516584,M090,"Manhattan Av, W 114 St, Morningside Av",N,Lafayette Square,M,N-CONFSTA-PARK,Triangle/Plaza,Lafayette Square,871.67313421300,147.92490986900,10026,B5,G6350,S
978491.968266473617405,171778.639209196728189,B210N,4 Ave. bet. BQE and 64 St.,N,Park,B,N-CONFSTA-PARK,Strip,Strip,91.17672788230,178.83493169200,11220,B5,G6350,S
978226.119692555745132,171958.787557598174317,B210M,S/B Gowanus Exwy. bet. 64 St. and 65 St.,N,Park,B,N-CONFSTA-PARK,Strip,Strip,364.11401489600,772.09790570400,11220,B5,G6350,S
1005023.953234953107312,233644.811450235283701,X131,E 135 St bet. Alexander Av and Willis Av,N,Lozada Playground,X,N-CONFSTA-PARK,Jointly Operated Playground,Lozada Playground,45007.80348650000,883.28614281700,10454,B5,G6350,S
1009480.857437558472157,237991.70024944972829,X235,E 158 st bet. Eagle Av and Caildwell Av,N,Grove Hill Playground,X,Y-CONFSTA-PARK,Jointly Operated Playground,Grove Hill Playground,53773.22519690000,928.03268790300,10456,B5,G6350,S
999210.675573858199641,194642.52961240086006,B286,"Whipple St., Bartlett St., between Throop Ave. and Flushing Ave.",N,Bartlett Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Bartlett Playground (PS 168),40871.57914900000,808.82273851900,11206,B5,G6350,S
1001210.812154983519576,197541.623786785727134,B311,Scholes St bet. Bushwick Av and Waterbury St,N,Ten Eyck Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Ten Eyck Playground (PS 196),47729.74895750000,897.06812101000,11206,B5,G6350,S
1003576.34250108723063,235363.21419894171413,X145,E. 138 St. at Grand Concourse,N,La Finca del Sur Community Garden,X,N-CONFSTA-PARK,Garden,Deegan Rock,11068.14928340000,600.59558625300,10451,B5,G6350,S
1001117.59874449740164,240679.301726208650507,M377,W. 152 St. and Fredrick Douglas Blvd.,N,Garden,M,N-CONFSTA-PARK,Garden,Garden,2004.88233581000,213.42995782700,10039,B5,G6350,S
